sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
169,2/27/20,44,"[36.0, 34.0, 34.0, 31.0, 30.0, 28.0, 27.0, 26.0, 24.0, 21.0, 18.0, 17.0, 17.0, 17.0, 15.0, 12.0, 10.0, 10.0, 10.0, 5.0, 5.0, 4.0, 1.0, 0.0, -6.0, -8.0, -13.0, -13.0, -15.0, -16.0]","[2.0, 0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 5.0, 0.0, 1.0, 3.0, 1.0, 6.0, 2.0, 5.0, 0.0, 2.0, 1.0, 1.0]",1.766666667,12.03333333,10 days
170,3/7/20,43,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -2.0, -3.0, 38.0, 38.0, 38.0, 38.0, 37.0, 37.0, 37.0, 36.0, 34.0, 34.0, 34.0, 34.0, 33.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 29.0, 29.0, 29.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0]",0.533333333,24.53333333,12 days
171,2/26/20,12,"[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 4.0, -8.0, -8.0, -8.0, -9.0, -9.0, -10.0, -10.0, -10.0, -10.0, -11.0, -14.0, -18.0, -20.0, -20.0, -22.0, -72.0, -77.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 12.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 3.0, 4.0, 2.0, 0.0, 2.0, 50.0, 5.0, 0.0]",2.933333333,-6.666666667,9 days
172,2/27/20,90,"[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 81.0, 76.0, 73.0, 69.0, 66.0, 61.0, 57.0, 54.0, 49.0, 45.0, 42.0, 39.0, 39.0, 34.0, 25.0, 19.0, -13.0, -17.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 3.0, 4.0, 3.0, 5.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 0.0, 5.0, 9.0, 6.0, 32.0, 4.0, 3.0]",3.666666667,62.63333333,10 days
173,2/26/20,49,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.0, 49.0, 49.0, 47.0, 38.0, 37.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 18.0, 13.0, 13.0, 7.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 9.0, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 5.0, 0.0, 6.0, 1.0, 0.0]",1.466666667,36.53333333,9 days
174,2/27/20,61,"[61.0, 61.0, 61.0, 59.0, 56.0, 54.0, 54.0, 52.0, 52.0, 52.0, 51.0, 51.0, 51.0, 45.0, 45.0, 42.0, 41.0, 38.0, 38.0, 38.0, 38.0, 35.0, 32.0, 29.0, 26.0, 23.0, 23.0, 23.0, 14.0, 14.0]","[0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 6.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 0.0, 0.0, 9.0, 0.0, 0.0]",1.566666667,41.96666667,10 days
175,2/26/20,33,"[33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 30.0, 22.0, 22.0, 22.0, 16.0, 15.0, 14.0, 14.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0, 13.0, 12.0, 12.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.7,23.36666667,9 days
176,3/6/20,31,"[0.0, 0.0, 0.0, -2.0, -2.0, -2.0, -2.0, 16.0, 15.0, 15.0, 15.0, 15.0, 12.0, 12.0, 12.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 10.0, 10.0]","[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 13.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.7,8.9,11 days
177,3/6/20,91,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 73.0, 13.0, 11.0, 9.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 60.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0]",2.966666667,7.966666667,11 days
178,3/1/20,36,"[2.0, 2.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 35.0, 31.0, 30.0, 20.0, 20.0, 13.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 1.0, 10.0, 0.0, 7.0, 6.0, 2.0]",1.1,31.93333333,11 days
179,3/4/20,74,"[-12.0, -12.0, -12.0, -12.0, -12.0, 62.0, 62.0, 62.0, 54.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 39.0, 35.0, 26.0, 26.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 9.0, 0.0, 0.0]",1.2,34.56666667,14 days
180,2/22/20,38,"[48.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 37.0, 29.0, 19.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 8.0, 10.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.133333333,23.26666667,13 days
181,2/22/20,32,"[22.0, 21.0, 15.0, 15.0, 15.0, 15.0, 15.0, 13.0, 9.0, 4.0, 2.0, -2.0, -4.0, -6.0, -6.0, -10.0, -14.0, -14.0, -18.0, -20.0, -20.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -22.0, -26.0, -28.0]","[1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 5.0, 2.0, 4.0, 2.0, 2.0, 0.0, 4.0, 4.0, 0.0, 4.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0]",1.733333333,-5.866666667,13 days
182,3/1/20,33,"[0.0, 0.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 32.0, 30.0, 25.0, 22.0, 17.0, 17.0, 17.0, 17.0, 16.0, 15.0, 9.0, 4.0, -2.0, -10.0, -13.0, -17.0, -21.0, -21.0, -23.0, -24.0, -27.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 3.0, 5.0, 0.0, 0.0, 0.0, 1.0, 1.0, 6.0, 5.0, 6.0, 8.0, 3.0, 4.0, 4.0, 0.0, 2.0, 1.0, 3.0, 3.0]",2.1,9.8,11 days
183,2/27/20,49,"[49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 47.0, 40.0, 38.0, 30.0, 28.0, 24.0, 16.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0, 2.0, 8.0, 2.0, 4.0, 8.0, 9.0, 0.0]",1.4,43.6,18 days
184,2/28/20,77,"[73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 71.0, 63.0, 52.0, 39.0, 33.0, 33.0, 23.0, 16.0, -2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 11.0, 13.0, 6.0, 0.0, 10.0, 7.0, 18.0, 4.0]",2.633333333,62.03333333,19 days
185,2/26/20,98,"[110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 90.0, 49.0, 23.0, 11.0, 11.0, 9.0, -1.0, -26.0, -28.0, -30.0, -32.0, -32.0, -32.0, -32.0, -32.0, -32.0, -32.0, -32.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 41.0, 26.0, 12.0, 0.0, 2.0, 10.0, 25.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.733333333,39.06666667,7 days
186,3/1/20,83,"[-18.0, -18.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 64.0, 57.0, 56.0, 16.0, 12.0, 11.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0, 1.0, -8.0, -11.0, -11.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 1.0, 40.0, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 7.0, 9.0, 3.0, 0.0, 0.0]",2.533333333,23.76666667,14 days
187,3/1/20,35,"[58.0, 58.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 70.0, 69.0, 69.0, 69.0, 40.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 1.0, 0.0, 0.0, 29.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 1.0]",3.133333333,53.9,14 days
188,3/5/20,41,"[4.0, 4.0, 4.0, 4.0, -16.0, -16.0, 25.0, 24.0, 24.0, 21.0, 19.0, 19.0, 19.0, 18.0, 17.0, 13.0, 13.0, 11.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 7.0, 7.0, 7.0]","[0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 1.0, 1.0, 4.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 10.0]",1.6,10.46666667,11 days
189,2/16/20,149,"[98.0, 97.0, 92.0, 92.0, 92.0, 90.0, 90.0, 88.0, 85.0, 85.0, 83.0, 83.0, 83.0, 83.0, 83.0, 83.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 78.0, 75.0, 72.0, 65.0, 59.0, 52.0, 52.0, 49.0]","[1.0, 5.0, 0.0, 0.0, 2.0, 0.0, 2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 7.0, 6.0, 7.0, 0.0, 3.0, 4.0]",1.766666667,79.63333333,7 days
190,3/4/20,37,"[3.0, 1.0, 1.0, 1.0, 1.0, 36.0, 34.0, 34.0, 34.0, 26.0, 26.0, 23.0, 23.0, 23.0, 23.0, 23.0, 17.0, 13.0, 11.0, 11.0, 11.0, 9.0, 8.0, 8.0, 8.0, 5.0, 5.0, 3.0, 3.0, 1.0]","[2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 8.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 2.0, 2.0]",1.366666667,14.16666667,14 days
191,3/10/20,56,"[2.0, 2.0, 1.0, -1.0, -2.0, -5.0, -18.0, -20.0, -22.0, -22.0, -23.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]","[0.0, 1.0, 2.0, 1.0, 3.0, 13.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.866666667,16.93333333,30 days
192,3/24/20,38,"[16.0, 16.0, 16.0, 15.0, 14.0, 10.0, 4.0, 2.0, -2.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 33.0, 33.0, 33.0, 33.0, 32.0]","[0.0, 0.0, 1.0, 1.0, 4.0, 6.0, 2.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",0.766666667,5.833333333,30 days
193,3/17/20,50,"[8.0, 6.0, 5.0, 4.0, 2.0, 1.0, -4.0, -13.0, -15.0, -16.0, -20.0, -33.0, -35.0, -38.0, -44.0, -47.0, -47.0, -47.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[2.0, 1.0, 1.0, 2.0, 1.0, 5.0, 9.0, 2.0, 1.0, 4.0, 13.0, 2.0, 3.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.833333333,-9.9,30 days
194,3/24/20,105,"[37.0, 36.0, 36.0, 35.0, 33.0, 32.0, 29.0, 22.0, 16.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 119.0, 119.0, 119.0, 118.0, 118.0]","[1.0, 0.0, 1.0, 2.0, 1.0, 3.0, 7.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.8,36.43333333,30 days
195,3/24/20,66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -3.0, -6.0, -9.0, -13.0, -15.0, -20.0, -22.0, -24.0, -26.0, -29.0, -35.0, -37.0, -38.0, -38.0, -38.0, -38.0, 28.0, 28.0, 28.0, 27.0, 27.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 4.0, 2.0, 5.0, 2.0, 2.0, 2.0, 3.0, 6.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1.3,-8.466666667,30 days
196,3/10/20,129,"[-1.0, -5.0, -13.0, -16.0, -16.0, -16.0, -17.0, -17.0, -17.0, -17.0, -17.0, 112.0, 109.0, 106.0, 100.0, 97.0, 90.0, 86.0, 85.0, 83.0, 79.0, 76.0, 71.0, 69.0, 65.0, 60.0, 54.0, 53.0, 50.0, 45.0]","[4.0, 8.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 6.0, 3.0, 7.0, 4.0, 1.0, 2.0, 4.0, 3.0, 5.0, 2.0, 4.0, 5.0, 6.0, 1.0, 3.0, 5.0, 6.0]",2.966666667,44.6,30 days
197,3/7/20,34,"[2.0, 2.0, 2.0, 2.0, 1.0, -1.0, -3.0, -3.0, 31.0, 29.0, 28.0, 26.0, 26.0, 26.0, 26.0, 26.0, 24.0, 22.0, 20.0, 19.0, 17.0, 16.0, 15.0, 15.0, 14.0, 13.0, 12.0, 4.0, 4.0, 4.0]","[0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 8.0, 0.0, 0.0, 1.0]",1.1,13.96666667,13 days
198,2/20/20,32,"[21.0, 20.0, 20.0, 20.0, 20.0, 16.0, 13.0, 12.0, 12.0, 10.0, 9.0, 9.0, 9.0, 7.0, 5.0, 5.0, 4.0, 4.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, -1.0, -1.0, -3.0]","[1.0, 0.0, 0.0, 0.0, 4.0, 3.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0]",0.866666667,7.4,10 days
199,2/29/20,32,"[13.0, 43.0, 39.0, 38.0, 35.0, 35.0, 29.0, 27.0, 27.0, 26.0, 25.0, 24.0, 23.0, 23.0, 22.0, 20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]","[2.0, 4.0, 1.0, 3.0, 0.0, 6.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.866666667,23.93333333,9 days
200,2/29/20,26,"[16.0, 42.0, 41.0, 40.0, 40.0, 38.0, 38.0, 35.0, 30.0, 30.0, 29.0, 29.0, 27.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0]","[0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 3.0, 5.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.533333333,29.23333333,5 days
201,3/6/20,130,"[2.0, 0.0, -5.0, -6.0, -12.0, -16.0, -17.0, 108.0, 103.0, 90.0, 89.0, 86.0, 86.0, 76.0, 76.0, 75.0, 73.0, 68.0, 68.0, 67.0, 66.0, 61.0, 60.0, 60.0, 59.0, 58.0, 58.0, 55.0, 48.0, 47.0]","[2.0, 5.0, 1.0, 6.0, 4.0, 1.0, 5.0, 5.0, 13.0, 1.0, 3.0, 0.0, 10.0, 0.0, 1.0, 2.0, 5.0, 0.0, 1.0, 1.0, 5.0, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 7.0, 1.0, 1.0]",2.866666667,52.76666667,11 days
202,2/26/20,63,"[66.0, 59.0, 59.0, 59.0, 58.0, 57.0, 54.0, 39.0, 38.0, 37.0, 36.0, 34.0, 34.0, 28.0, 27.0, 26.0, 22.0, 20.0, 19.0, 19.0, 18.0, 16.0, 12.0, 9.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0]","[7.0, 0.0, 0.0, 1.0, 1.0, 3.0, 15.0, 1.0, 1.0, 1.0, 2.0, 0.0, 6.0, 1.0, 1.0, 4.0, 2.0, 1.0, 0.0, 1.0, 2.0, 4.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]",2.033333333,29.66666667,9 days
203,3/2/20,44,"[0.0, 0.0, 0.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 42.0, 37.0, 32.0, 18.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 5.0, 14.0, 3.0]",0.966666667,38.03333333,14 days
204,3/2/20,55,"[0.0, 0.0, 0.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 53.0, 47.0, 47.0, 46.0, 45.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 0.0, 1.0, 1.0, 8.0]",0.6,48.26666667,11 days
205,3/4/20,49,"[-1.0, -1.0, -1.0, -1.0, -1.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 43.0, 41.0, 38.0, 35.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 3.0, 3.0, 4.0]",0.566666667,38.66666667,16 days
206,3/1/20,57,"[10.0, 10.0, 65.0, 56.0, 50.0, 49.0, 43.0, 43.0, 38.0, 38.0, 38.0, 38.0, 36.0, 35.0, 25.0, 21.0, 19.0, 19.0, 13.0, 11.0, 9.0, 9.0, 7.0, 3.0, 1.0, -7.0, -8.0, -10.0, -10.0, -11.0]","[0.0, 2.0, 9.0, 6.0, 1.0, 6.0, 0.0, 5.0, 0.0, 0.0, 0.0, 2.0, 1.0, 10.0, 4.0, 2.0, 0.0, 6.0, 2.0, 2.0, 0.0, 2.0, 4.0, 2.0, 8.0, 1.0, 2.0, 0.0, 1.0, 4.0]",2.733333333,21.33333333,7 days
207,3/4/20,59,"[-8.0, -16.0, -22.0, -22.0, -24.0, 35.0, 35.0, 35.0, 33.0, 33.0, 31.0, 31.0, 31.0, 31.0, 23.0, 20.0, 18.0, 16.0, 14.0, 14.0, 12.0, 10.0, 10.0, 4.0, 0.0, 0.0, -2.0, -11.0, -11.0, -13.0]","[8.0, 6.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 8.0, 3.0, 2.0, 2.0, 2.0, 0.0, 2.0, 2.0, 0.0, 6.0, 4.0, 0.0, 2.0, 9.0, 0.0, 2.0, 0.0]",2.133333333,10.23333333,7 days
208,3/8/20,21,"[8.0, 7.0, 7.0, 4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 23.0, 23.0, 21.0, 18.0, 5.0, 5.0, 5.0, 3.0, -1.0, -1.0, -1.0, -1.0, -1.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[1.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 13.0, 0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.066666667,3.733333333,14 days
209,2/29/20,61,"[12.0, 69.0, 65.0, 65.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 53.0, 53.0, 53.0, 53.0, 44.0, 41.0, 33.0, 33.0, 33.0, 30.0, 30.0, 30.0, 30.0, 30.0, 27.0, 27.0, 27.0]","[4.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 9.0, 3.0, 8.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0]",1.533333333,46.83333333,5 days
210,2/29/20,36,"[-18.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 13.0, 13.0, 12.0, 12.0, 12.0, 10.0, 10.0, 7.0, 7.0, -2.0, -2.0, -6.0, -13.0, -13.0, -13.0, -13.0, -17.0, -20.0, -20.0, -20.0, -20.0, -20.0, -23.0]","[3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 9.0, 0.0, 4.0, 7.0, 0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.366666667,-1.233333333,5 days
