sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
213,3/31/20,37,"[18.0, 17.0, 52.0, 50.0, 44.0, 37.0, 37.0, 36.0, 32.0, 30.0, 29.0, 28.0, 25.0, 18.0, 16.0, 11.0, 8.0, 3.0, -1.0, -3.0, -4.0, -5.0, -5.0, -7.0, -12.0, -13.0, -13.0, -14.0, -16.0, -16.0, -16.0, -17.0]","[1.0, 2.0, 2.0, 6.0, 7.0, 0.0, 1.0, 4.0, 2.0, 1.0, 1.0, 3.0, 7.0, 2.0, 5.0, 3.0, 5.0, 4.0, 2.0, 1.0, 1.0, 0.0, 2.0, 5.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0]",2.322580645,10.90625,5 days,5
214,4/3/20,25,"[6, 5.0, 5.0, 4.0, 3.0, 23.0, 19.0, 15.0, 10.0, 5.0, -2.0, -5.0, -6.0, -7.0, -8.0, -10.0, -12.0, -14.0, -15.0, -19.0, -25.0, -27.0, -28.0, -28.0, -29.0, -31.0, -34.0, -35.0, -38.0, -40.0, -43.0, -44.0]","[1.0, 0.0, 1.0, 1.0, 5.0, 4.0, 4.0, 5.0, 5.0, 7.0, 3.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 4.0, 6.0, 2.0, 1.0, 0.0, 1.0, 2.0, 3.0, 1.0, 3.0, 2.0, 3.0, 1.0]",2.419354839,-12.65625,4 days,4
215,4/4/20,49,"[0, -2.0, -5.0, -5.0, -5.0, -5.0, 41.0, 27.0, 18.0, 15.0, 14.0, 7.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, -1.0, -15.0, -21.0, -22.0, -27.0, -29.0, -33.0, -35.0]","[2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 14.0, 9.0, 3.0, 1.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 14.0, 6.0, 1.0, 5.0, 2.0, 4.0, 2.0]",2.709677419,-0.8125,5 days,5
216,4/4/20,49,"[0, -2.0, -5.0, -5.0, -5.0, -5.0, 41.0, 27.0, 18.0, 15.0, 14.0, 7.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, -1.0, -15.0, -21.0, -22.0, -27.0, -29.0, -33.0, -35.0]","[2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 14.0, 9.0, 3.0, 1.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 14.0, 6.0, 1.0, 5.0, 2.0, 4.0, 2.0]",2.709677419,-0.8125,5 days,5
217,4/4/20,31,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 32.0, 30.0, 30.0, 30.0, 29.0, 26.0, 24.0, 24.0, 20.0, 20.0, 20.0, 18.0, 16.0, 12.0, 12.0, 10.0, 9.0, 6.0, 4.0, 2.0, -4.0, -8.0, -8.0, -10.0, -10.0, -10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 3.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 2.0, 4.0, 0.0, 2.0, 1.0, 3.0, 2.0, 2.0, 6.0, 4.0, 0.0, 2.0, 0.0, 0.0]",1.35483871,10.3125,13 days,13
218,4/2/20,6,"[0, 0.0, 0.0, 0.0, 6.0, -4.0, -5.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -13.0, -19.0, -21.0, -22.0, -25.0, -27.0, -31.0, -35.0, -42.0, -42.0, -42.0, -43.0, -44.0]","[0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 6.0, 2.0, 1.0, 3.0, 2.0, 4.0, 4.0, 7.0, 0.0, 0.0, 1.0, 1.0]",1.612903226,-15.03125,3 days,3
219,4/2/20,1,"[0, 0.0, 0.0, 0.0, 1.0, -1.0, -1.0, -1.0, -1.0, -2.0, -2.0, -2.0, -4.0, -8.0, -8.0, -9.0, -11.0, -11.0, -14.0, -16.0, -16.0, -17.0, -19.0, -20.0, -20.0, -20.0, -23.0, -23.0, -23.0, -23.0, -23.0, -25.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 4.0, 0.0, 1.0, 2.0, 0.0, 3.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0.838709677,-10.6875,3 days,3
220,4/3/20,94,"[67, 62.0, 59.0, 52.0, 52.0, 143.0, 139.0, 138.0, 136.0, 135.0, 133.0, 132.0, 130.0, 129.0, 129.0, 123.0, 119.0, 116.0, 111.0, 111.0, 110.0, 108.0, 107.0, 107.0, 106.0, 104.0, 104.0, 103.0, 103.0, 103.0, 101.0, 99.0]","[5.0, 3.0, 7.0, 0.0, 3.0, 4.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 6.0, 4.0, 3.0, 5.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0]",2,108.46875,4 days,4
221,4/3/20,94,"[67, 62.0, 59.0, 52.0, 52.0, 143.0, 139.0, 138.0, 136.0, 135.0, 133.0, 132.0, 130.0, 129.0, 129.0, 123.0, 119.0, 116.0, 111.0, 111.0, 110.0, 108.0, 107.0, 107.0, 106.0, 104.0, 104.0, 103.0, 103.0, 103.0, 101.0, 99.0]","[5.0, 3.0, 7.0, 0.0, 3.0, 4.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 6.0, 4.0, 3.0, 5.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0]",2,108.46875,4 days,4
222,4/3/20,94,"[67, 62.0, 59.0, 52.0, 52.0, 143.0, 139.0, 138.0, 136.0, 135.0, 133.0, 132.0, 130.0, 129.0, 129.0, 123.0, 119.0, 116.0, 111.0, 111.0, 110.0, 108.0, 107.0, 107.0, 106.0, 104.0, 104.0, 103.0, 103.0, 103.0, 101.0, 99.0]","[5.0, 3.0, 7.0, 0.0, 3.0, 4.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 6.0, 4.0, 3.0, 5.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0]",2,108.46875,4 days,4
223,3/30/20,157,"[-8.0, 148.0, 144.0, 142.0, 142.0, 140.0, 140.0, 139.0, 139.0, 137.0, 137.0, 136.0, 134.0, 129.0, 124.0, 118.0, 106.0, 102.0, 101.0, 91.0, 84.0, 74.0, 62.0, 56.0, 53.0, 47.0, 43.0, 39.0, 35.0, 32.0, 31.0, 27.0]","[1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 5.0, 5.0, 6.0, 12.0, 4.0, 1.0, 10.0, 7.0, 10.0, 12.0, 6.0, 3.0, 6.0, 4.0, 4.0, 4.0, 3.0, 1.0, 4.0]",3.935483871,94.5,3 days,3
224,4/6/20,25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 24.0, 22.0, 16.0, 15.0, 15.0, 15.0, 8.0, 7.0, 3.0, 3.0, 2.0, 1.0, -2.0, -6.0, -12.0, -12.0, -18.0, -20.0, -24.0, -27.0, -28.0, -28.0, -28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 6.0, 1.0, 0.0, 0.0, 7.0, 1.0, 4.0, 0.0, 1.0, 1.0, 3.0, 4.0, 6.0, 0.0, 6.0, 2.0, 4.0, 3.0, 1.0, 0.0, 0.0]",1.709677419,-1.5625,12 days,12
225,4/10/20,62,"[26.0, 24.0, 24.0, 24.0, 21.0]","[2.0, 2.0, 0.0, 0.0, 3.0]",1.4,23.8,6 days,6
226,3/31/20,35,"[0.0, 0.0, 28.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, -38.0, -96.0, -113.0, -113.0, -113.0, -114.0]","[0.0, 7.0, 22.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 58.0, 17.0, 0.0, 0.0, 1.0]",4.806451613,-15.90625,4 days,4
227,3/31/20,27,"[0.0, 0.0, 20.0, -2.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -46.0, -104.0, -121.0, -121.0, -121.0, -122.0]","[0.0, 7.0, 22.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 58.0, 17.0, 0.0, 0.0, 1.0]",4.806451613,-23.40625,5 days,5
228,4/5/20,86,"[37, 31.0, 15.0, 13.0, 11.0, 10.0, 9.0, 93.0, 85.0, 83.0, 83.0, 81.0, 81.0, 77.0, 75.0, 73.0, 73.0, 73.0, 72.0, 72.0, 72.0, 72.0, 72.0, 70.0, 69.0, 68.0, 67.0, 67.0, 61.0, 60.0, 60.0, 58.0]","[6.0, 16.0, 2.0, 2.0, 1.0, 1.0, 2.0, 8.0, 2.0, 0.0, 2.0, 0.0, 4.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 6.0, 1.0, 0.0, 2.0]",2.096774194,60.71875,6 days,6
229,4/4/20,88,"[9.0, 9.0, 7.0, 5.0, 5.0, 4.0, 89.0, 81.0, 80.0, 68.0, 66.0, 63.0, 61.0, 55.0, 55.0, 52.0, 50.0, 41.0, 39.0, 36.0, 34.0, 34.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 13.0, 10.0, 10.0, -1.0]","[0.0, 2.0, 2.0, 0.0, 1.0, 3.0, 8.0, 1.0, 12.0, 2.0, 3.0, 2.0, 6.0, 0.0, 3.0, 2.0, 9.0, 2.0, 3.0, 2.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 11.0]",3.161290323,33.09375,10 days,10
230,4/9/20,104,"[31.0, 28.0, 24.0, 23.0, 20.0, 15.0, 12.0, 9.0, 6.0, 3.0, 0.0, 99.0, 96.0, 90.0, 85.0, 77.0, 76.0, 67.0, 61.0, 55.0, 51.0, 46.0, 41.0, 35.0, 28.0, 21.0, 14.0, 10.0, 9.0, 2.0, -2.0, -8.0]","[3.0, 4.0, 1.0, 3.0, 5.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 6.0, 5.0, 8.0, 1.0, 9.0, 6.0, 6.0, 4.0, 5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 4.0, 1.0, 7.0, 4.0, 6.0]",4.612903226,35.125,17 days,17
231,4/3/20,63,"[22, 20.0, 17.0, 17.0, 16.0, 78.0, 78.0, 78.0, 73.0, 71.0, 71.0, 71.0, 66.0, 65.0, 65.0, 63.0, 62.0, 59.0, 57.0, 54.0, 54.0, 54.0, 50.0, 41.0, 39.0, 38.0, 37.0, 36.0, 32.0, 31.0, 30.0, 28.0]","[2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 5.0, 1.0, 0.0, 2.0, 1.0, 3.0, 2.0, 3.0, 0.0, 0.0, 4.0, 9.0, 2.0, 1.0, 1.0, 1.0, 4.0, 1.0, 1.0, 2.0]",1.838709677,49.15625,4 days,4
232,4/3/20,84,"[20.0, 11.0, 7.0, 2.0, -15.0, 68.0, 67.0, 67.0, 67.0, 67.0, 66.0, 65.0, 65.0, 63.0, 61.0, 60.0, 55.0, 51.0, 47.0, 37.0, 31.0, 30.0, 25.0, 23.0, 22.0, 20.0, 19.0, 16.0, 13.0, 11.0, 11.0, 9.0]","[9.0, 4.0, 5.0, 17.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 1.0, 5.0, 4.0, 4.0, 10.0, 6.0, 1.0, 5.0, 2.0, 1.0, 2.0, 1.0, 3.0, 3.0, 2.0, 0.0, 2.0]",3.064516129,36.28125,5 days,5
233,4/5/20,63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 59.0, 57.0, 55.0, 52.0, 50.0, 50.0, 48.0, 45.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0, 3.0, 2.0, 0.0, 2.0, 3.0]",0.580645161,46.46875,14 days,14
234,4/2/20,65,"[9.0, 7.0, 6.0, 3.0, 58.0, 57.0, 53.0, 50.0, 48.0, 46.0, 41.0, 41.0, 39.0, 38.0, 35.0, 31.0, 31.0, 30.0, 30.0, 23.0, 23.0, 23.0, 23.0, 23.0, 22.0, 20.0, 18.0, 16.0, 12.0, 8.0, 6.0, 5.0]","[2.0, 1.0, 3.0, 10.0, 1.0, 4.0, 3.0, 2.0, 2.0, 5.0, 0.0, 2.0, 1.0, 3.0, 4.0, 0.0, 1.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 1.0]",2.225806452,27.34375,15 days,15
235,4/7/20,102,"[13.0, 11.0]","[4.0, 2.0]",3,12,6 days,6
236,4/7/20,102,"[13.0, 11.0]","[4.0, 2.0]",3,12,6 days,6
237,4/9/20,17,"[-13.0, -13.0]","[3.0, 0.0]",1.5,-13,8 days,8
238,4/9/20,17,"[-13.0, -13.0]","[3.0, 0.0]",1.5,-13,8 days,8
239,4/1/20,12,"[-1.0, -1.0, -1.0, 7.0, 6.0, 3.0, 2.0, 2.0, 2.0, 0.0, -2.0, -3.0, -5.0, -6.0, -6.0, -6.0, -7.0, -10.0, -10.0, -11.0, -13.0, -14.0, -14.0, -15.0, -18.0, -21.0, -22.0, -22.0, -22.0, -22.0, -24.0, -25.0]","[0.0, 0.0, 4.0, 1.0, 3.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0]",1.161290323,-8.71875,10 days,10
240,4/5/20,104,"[119.0, 118.0]","[1.0, 1.0]",1,118.5,4 days,4
241,4/5/20,104,"[119.0, 118.0]","[1.0, 1.0]",1,118.5,4 days,4
242,4/5/20,64,"[-5.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 54.0, 46.0, 42.0, 38.0, 36.0, 28.0, 22.0, 18.0, 18.0, 10.0, 6.0, 4.0, 2.0, 0.0, 0.0, -4.0]","[2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 4.0, 4.0, 2.0, 8.0, 6.0, 4.0, 0.0, 8.0, 4.0, 2.0, 2.0, 2.0, 0.0, 4.0]",2.032258065,24.3125,11 days,11
243,3/31/20,30,"[4.0, 4.0, 34.0, 34.0, 34.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 21.0, 21.0, 18.0, 12.0, 12.0, 12.0, 12.0, 5.0, 2.0, 2.0, -1.0, -20.0, -29.0, -29.0, -29.0]","[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 3.0, 6.0, 0.0, 0.0, 0.0, 7.0, 3.0, 0.0, 3.0, 19.0, 9.0, 0.0, 0.0]",2.032258065,14.21875,6 days,6
244,3/31/20,31,"[0.0, 0.0, 31.0, 31.0, 31.0, 31.0, 26.0, 25.0, 24.0, 19.0, 9.0, -5.0, -11.0, -12.0, -13.0, -15.0, -15.0, -15.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 1.0, 5.0, 10.0, 14.0, 6.0, 1.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.548387097,-3.03125,3 days,3
245,4/3/20,53,"[46.0, 44.0, 43.0]","[0.0, 2.0, 1.0]",1,44.33333333,1 days,1
246,4/7/20,134,"[87.0, 87.0, 76.0, 64.0, 58.0, 52.0, 49.0, 43.0, 43.0, 174.0, 173.0, 169.0, 163.0, 160.0, 152.0, 152.0, 151.0, 145.0, 139.0, 133.0, 124.0, 119.0, 116.0, 107.0, 104.0, 99.0, 93.0, 93.0, 90.0, 84.0, 81.0, 81.0]","[0.0, 11.0, 12.0, 6.0, 6.0, 3.0, 6.0, 0.0, 3.0, 1.0, 4.0, 6.0, 3.0, 8.0, 0.0, 1.0, 6.0, 6.0, 6.0, 9.0, 5.0, 3.0, 9.0, 3.0, 5.0, 6.0, 0.0, 3.0, 6.0, 3.0, 0.0]",4.516129032,108.15625,13 days,13
247,4/3/20,36,"[13.0, 5.0, 5.0, 5.0, 5.0, 40.0, 31.0, 28.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, -5.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -7.0, -7.0, -7.0, -7.0, -8.0, -8.0, -10.0, -10.0, -10.0]","[8.0, 0.0, 0.0, 0.0, 1.0, 9.0, 3.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0]",1.903225806,1.71875,9 days,9
248,4/9/20,36,"[-1.0, -1.0, -1.0, -1.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -4.0, 32.0, 32.0, 32.0, 32.0, 31.0, 27.0, 22.0, 18.0, 12.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 5.0, 4.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.838709677,10.0625,11 days,11
249,4/3/20,119,"[47, 44.0, 42.0, 42.0, 38.0, 157.0, 151.0, 147.0, 144.0, 144.0, 141.0, 138.0, 136.0, 136.0, 133.0, 127.0, 117.0, 96.0, 96.0, 96.0, 81.0, 81.0, 78.0, 78.0, 78.0, 78.0, 75.0, 69.0, 69.0, 69.0, 68.0, 68.0]","[3.0, 2.0, 0.0, 4.0, 0.0, 6.0, 4.0, 3.0, 0.0, 3.0, 3.0, 2.0, 0.0, 3.0, 6.0, 10.0, 21.0, 0.0, 0.0, 15.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 6.0, 0.0, 0.0, 1.0, 0.0]",3.161290323,95.75,4 days,4
250,4/3/20,20,"[3.0, 1.0, 1.0, 0.0, 0.0, 16.0, 10.0, 3.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -3.0, -4.0, -4.0, -4.0, -4.0, -8.0, -8.0, -8.0, -8.0, -10.0, -11.0]","[2.0, 0.0, 1.0, 0.0, 4.0, 6.0, 7.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 1.0]",1.096774194,-1.375,9 days,9
251,4/3/20,73,"[5.0, 4.0, 0.0, 0.0, 0.0, 71.0, 67.0, 62.0, 61.0, 58.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 56.0, 56.0, 53.0, 52.0, 50.0, 49.0, 43.0, 41.0, 38.0, 33.0, 31.0, 31.0, 29.0, 29.0]","[1.0, 4.0, 0.0, 0.0, 2.0, 4.0, 5.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 2.0, 1.0, 6.0, 2.0, 3.0, 5.0, 2.0, 0.0, 2.0, 0.0]",1.580645161,42.96875,5 days,5
252,4/10/20,40,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -3.0, -4.0, -5.0, 31.0, 30.0, 28.0, 27.0, 27.0, 27.0, 26.0, 25.0, 25.0, 25.0, 23.0, 22.0, 16.0, 11.0, -1.0, -3.0, -15.0, -22.0, -24.0, -29.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 4.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 6.0, 5.0, 12.0, 2.0, 12.0, 7.0, 2.0, 5.0]",2.225806452,7.3125,12 days,12
253,4/1/20,51,"[6.0, 4.0, 4.0, 53.0, 50.0, 48.0, 48.0, 48.0, 47.0, 47.0, 43.0, 42.0, 37.0, 35.0, 35.0, 35.0, 35.0, 34.0, 33.0, 33.0, 32.0, 27.0, 27.0, 23.0, 23.0, 22.0, 20.0, 18.0, 17.0, 17.0, 17.0, 14.0]","[2.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1.0, 5.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 5.0, 0.0, 4.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0, 3.0]",1.387096774,30.4375,6 days,6
254,4/6/20,93,"[43.0, 39.0, 38.0, 38.0, 34.0, 31.0, 26.0, 23.0, 115.0, 113.0, 110.0, 108.0, 108.0, 107.0, 106.0, 105.0, 104.0, 100.0, 99.0, 98.0, 98.0, 97.0, 97.0, 95.0, 92.0, 87.0, 85.0, 84.0, 82.0, 82.0, 80.0, 78.0]","[4.0, 1.0, 0.0, 4.0, 3.0, 5.0, 3.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0, 3.0, 5.0, 2.0, 1.0, 2.0, 0.0, 2.0, 2.0]",1.870967742,81.3125,9 days,9
255,3/30/20,45,"[1.0, 44.0, 43.0, 39.0, 36.0, 36.0, 30.0, 27.0, 25.0, 24.0, 23.0, 23.0, 22.0, 21.0, 16.0, 11.0, 11.0, 8.0, 2.0, -4.0, -13.0, -13.0, -13.0, -16.0, -17.0, -18.0, -18.0, -18.0, -19.0, -19.0, -21.0, -23.0]","[2.0, 1.0, 4.0, 3.0, 0.0, 6.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 5.0, 5.0, 0.0, 3.0, 6.0, 6.0, 9.0, 0.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0]",2.225806452,7.1875,7 days,7
256,3/30/20,103,"[36.0, 138.0, 137.0, 135.0, 133.0, 132.0, 130.0, 129.0, 127.0, 125.0, 121.0, 118.0, 118.0, 117.0, 113.0, 111.0, 108.0, 108.0, 106.0, 104.0, 102.0, 102.0, 102.0, 102.0, 100.0, 99.0, 98.0, 95.0, 93.0, 93.0, 89.0, 89.0]","[1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 4.0, 3.0, 0.0, 1.0, 4.0, 2.0, 3.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 4.0, 0.0]",1.612903226,109.6875,8 days,8
257,4/3/20,65,"[47.0, 47.0, 38.0]","[0.0, 0.0, 9.0]",3,44,1 days,1
258,4/8/20,85,"[85.0, 85.0, 85.0, 84.0]","[2.0, 0.0, 0.0, 1.0]",0.75,84.75,5 days,5
259,4/3/20,88,"[26.0, 20.0, 11.0, 10.0, 7.0, 91.0, 90.0, 88.0, 86.0, 84.0, 76.0, 74.0, 71.0, 70.0, 69.0, 66.0, 58.0, 53.0, 50.0, 47.0, 45.0, 45.0, 43.0, 43.0, 40.0, 38.0, 37.0, 35.0, 35.0, 33.0, 33.0, 31.0]","[6.0, 9.0, 1.0, 3.0, 4.0, 1.0, 2.0, 2.0, 2.0, 8.0, 2.0, 3.0, 1.0, 1.0, 3.0, 8.0, 5.0, 3.0, 3.0, 2.0, 0.0, 2.0, 0.0, 3.0, 2.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0]",2.677419355,50.15625,9 days,9
260,4/13/20,133,"[115.0, 114.0, 113.0, 111.0]","[2.0, 1.0, 1.0, 2.0]",1.5,113.25,10 days,10
261,3/31/20,104,"[-4.0, -4.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 94.0, 87.0, 81.0, 73.0, 68.0, 59.0, 52.0, 45.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 6.0, 8.0, 5.0, 9.0, 7.0, 7.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.161290323,54.5625,9 days,9
