,ave_demand,vlt,vlt_num
17974,1.225806452,5 days,5
17975,0,6 days,6
17976,3.322580645,10 days,10
17977,1.451612903,9 days,9
17978,0,11 days,11
17979,0,13 days,13
17980,0.451612903,9 days,9
17981,1.387096774,8 days,8
17982,18.09677419,11 days,11
17983,0.032258065,15 days,15
17984,7.161290323,11 days,11
17985,0.709677419,30 days,30
17986,0.967741935,7 days,7
17987,5.451612903,6 days,6
17988,1.193548387,30 days,30
17989,1.612903226,4 days,4
17990,8.677419355,5 days,5
17991,0.419354839,6 days,6
17992,2.129032258,5 days,5
17993,0.741935484,9 days,9
17994,2.225806452,15 days,15
17995,0.967741935,6 days,6
17996,2.451612903,18 days,18
17997,0.580645161,8 days,8
17998,1.096774194,14 days,14
17999,0.451612903,7 days,7
18000,0.322580645,9 days,9
18001,1.193548387,13 days,13
18002,0.806451613,16 days,16
18003,8.032258065,15 days,15
18004,1.709677419,14 days,14
18005,3.903225806,4 days,4
18006,0.870967742,12 days,12
18007,1.741935484,1 days,1
18008,0.419354839,13 days,13
18009,1.032258065,10 days,10
18010,0.64516129,14 days,14
18011,4.129032258,6 days,6
18012,1.870967742,5 days,5
18013,0.322580645,8 days,8
18014,0.225806452,29 days,29
18015,1.387096774,13 days,13
18016,7.419354839,15 days,15
18017,0.516129032,8 days,8
18018,0.258064516,9 days,9
18019,0.322580645,15 days,15
18020,1.709677419,6 days,6
18021,1.161290323,16 days,16
18022,2.258064516,2 days,2
18023,7.516129032,30 days,30
18024,0.709677419,6 days,6
18025,4.096774194,4 days,4
18026,0.258064516,12 days,12
18027,0,9 days,9
18028,0.387096774,5 days,5
18029,2.35483871,24 days,24
18030,0.032258065,30 days,30
18031,5.193548387,9 days,9
18032,0,10 days,10
18033,0,14 days,14
18034,21.12903226,9 days,9
18035,0.580645161,8 days,8
18036,0,14 days,14
18037,0,9 days,9
18038,0,10 days,10
18039,0.258064516,15 days,15
18040,0.580645161,6 days,6
18041,0,30 days,30
18042,4.935483871,6 days,6
18043,0.35483871,7 days,7
18044,1.516129032,10 days,10
18045,2.258064516,7 days,7
18046,2.129032258,9 days,9
18047,2.741935484,15 days,15
18048,2.838709677,7 days,7
18049,0.5,6 days,6
18050,0.666666667,7 days,7
18051,8.967741935,3 days,3
18052,0,14 days,14
18053,0,7 days,7
18054,0.548387097,6 days,6
18055,0,11 days,11
18056,0,15 days,15
18057,0.225806452,8 days,8
18058,0,8 days,8
18059,0,7 days,7
18060,9,9 days,9
18061,1,10 days,10
18062,0.096774194,30 days,30
18063,1,9 days,9
18064,0,14 days,14
18065,0.25,4 days,4
18066,3.387096774,13 days,13
18067,6,8 days,8
18068,0,6 days,6
18069,0,4 days,4
18070,0.5,7 days,7
18071,0,9 days,9
18072,0,5 days,5
18073,0,7 days,7
18074,0,8 days,8
18075,4.666666667,9 days,9
18076,0,5 days,5
18077,0,3 days,3
18078,1.612903226,5 days,5
18079,0,17 days,17
18080,0.25,10 days,10
18081,0,9 days,9
18082,2,12 days,12
18083,0,9 days,9
18084,3,9 days,9
18085,0.35483871,12 days,12
18086,0,5 days,5
18087,0,5 days,5
18088,4,8 days,8
18089,0,7 days,7
18090,0.333333333,9 days,9
18091,0,8 days,8
18092,0,16 days,16
18093,5.5,8 days,8
18094,1.483870968,7 days,7
18095,0,8 days,8
18096,1.5,4 days,4
18097,5,15 days,15
18098,82.5,10 days,10
18099,0,9 days,9
18100,0,9 days,9
18101,0,13 days,13
18102,3,9 days,9
18103,32.19354839,16 days,16
18104,1,5 days,5
18105,0,9 days,9
18106,0,9 days,9
18107,82.5,8 days,8
18108,0.935483871,12 days,12
18109,0,9 days,9
18110,1.774193548,4 days,4
18111,1,8 days,8
18112,0,9 days,9
18113,2.096774194,10 days,10
18114,1.096774194,13 days,13
18115,3.838709677,7 days,7
18116,1.548387097,14 days,14
18117,0.032258065,5 days,5
18118,0.967741935,16 days,16
18119,0.935483871,15 days,15
18120,0.677419355,15 days,15
18121,0.677419355,10 days,10
18122,0.35483871,5 days,5
18123,6.451612903,8 days,8
18124,1.290322581,4 days,4
18125,0.483870968,15 days,15
18126,0.032258065,9 days,9
18127,0.225806452,7 days,7
18128,3.838709677,15 days,15
18129,3.483870968,8 days,8
18130,0.838709677,8 days,8
18131,0.032258065,31 days,31
18132,0.612903226,8 days,8
18133,0,15 days,15
18134,0.096774194,10 days,10
18135,2.64516129,12 days,12
18136,0.774193548,5 days,5
18137,2.935483871,4 days,4
18138,2.064516129,6 days,6
18139,10.90322581,10 days,10
18140,7.516129032,30 days,30
18141,1.419354839,5 days,5
18142,1.290322581,15 days,15
18143,0.935483871,9 days,9
18144,0.064516129,5 days,5
18145,3.709677419,5 days,5
18146,0.774193548,12 days,12
18147,6.612903226,12 days,12
18148,0.161290323,13 days,13
18149,0.032258065,36 days,36
18150,3.096774194,9 days,9
18151,0.387096774,9 days,9
18152,1.193548387,13 days,13
18153,0.741935484,6 days,6
18154,0.35483871,17 days,17
18155,0.419354839,8 days,8
18156,0.741935484,12 days,12
18157,0.838709677,14 days,14
18158,0.161290323,7 days,7
18159,2.225806452,8 days,8
18160,2.967741935,8 days,8
18161,0.129032258,11 days,11
18162,0.612903226,19 days,19
18163,22.51612903,8 days,8
18164,1.677419355,7 days,7
18165,0.580645161,5 days,5
18166,7.258064516,16 days,16
18167,7.935483871,8 days,8
18168,0.387096774,6 days,6
18169,0,15 days,15
18170,2.806451613,5 days,5
18171,4.806451613,7 days,7
18172,0.806451613,8 days,8
18173,0.709677419,15 days,15
18174,0.2,10 days,10
18175,1.4,6 days,6
18176,15,8 days,8
18177,2.870967742,6 days,6
18178,6.193548387,15 days,15
18179,1.516129032,15 days,15
18180,0.451612903,5 days,5
18181,1.35483871,11 days,11
18182,11.16129032,20 days,20
18183,0,30 days,30
18184,0.161290323,10 days,10
18185,1.032258065,10 days,10
18186,0,16 days,16
18187,0.75,6 days,6
18188,0.387096774,16 days,16
18189,1.709677419,13 days,13
18190,4.161290323,10 days,10
18191,0.387096774,13 days,13
18192,3.225806452,7 days,7
18193,1.290322581,5 days,5
18194,0.516129032,13 days,13
18195,0.032258065,4 days,4
18196,1.387096774,9 days,9
18197,15.93548387,12 days,12
18198,0.935483871,5 days,5
18199,0,9 days,9
18200,0,13 days,13
18201,0.64516129,30 days,30
18202,0.774193548,8 days,8
18203,3.419354839,6 days,6
18204,0,13 days,13
18205,1.870967742,11 days,11
18206,0.806451613,30 days,30
18207,0.193548387,13 days,13
18208,0.838709677,30 days,30
18209,1.903225806,8 days,8
18210,0.064516129,13 days,13
18211,0.225806452,16 days,16
18212,0.258064516,14 days,14
18213,0.387096774,7 days,7
18214,2.451612903,4 days,4
18215,0.333333333,6 days,6
18216,0.333333333,4 days,4
18217,2.666666667,1 days,1
18218,33.33333333,8 days,8
18219,3,11 days,11
18220,0.290322581,6 days,6
18221,10.83870968,5 days,5
18222,0.032258065,9 days,9
18223,2.322580645,8 days,8
18224,2.387096774,3 days,3
18225,3.35483871,8 days,8
18226,0,7 days,7
18227,1.838709677,10 days,10
18228,0.64516129,22 days,22
18229,0.096774194,9 days,9
18230,2.032258065,20 days,20
18231,1.322580645,8 days,8
18232,0.516129032,28 days,28
18233,1.709677419,5 days,5
18234,1.290322581,5 days,5
18235,0,22 days,22
18236,0.064516129,15 days,15
18237,1.032258065,10 days,10
18238,0,12 days,12
18239,0.451612903,5 days,5
18240,1.903225806,7 days,7
18241,0.774193548,5 days,5
18242,0.064516129,9 days,9
18243,3.387096774,14 days,14
18244,0,12 days,12
18245,0,22 days,22
18246,0,6 days,6
18247,0,12 days,12
18248,0,6 days,6
18249,0.741935484,14 days,14
18250,1.806451613,30 days,30
18251,0.967741935,27 days,27
18252,0.129032258,6 days,6
18253,1.8,8 days,8
18254,0.677419355,7 days,7
18255,0.258064516,9 days,9
18256,0.322580645,11 days,11
18257,11.87096774,6 days,6
18258,0.096774194,14 days,14
18259,0.193548387,14 days,14
18260,0.64516129,5 days,5
18261,0.64516129,19 days,19
18262,2,15 days,15
18263,1.612903226,6 days,6
18264,7.129032258,8 days,8
18265,0,4 days,4
18266,0.032258065,22 days,22
18267,5.612903226,10 days,10
18268,0,30 days,30
18269,0,10 days,10
18270,0,10 days,10
18271,0,9 days,9
18272,0.935483871,5 days,5
18273,0,7 days,7
18274,0,8 days,8
18275,0.774193548,6 days,6
18276,0,13 days,13
18277,0,7 days,7
18278,2.225806452,4 days,4
18279,0.064516129,8 days,8
18280,0.612903226,5 days,5
18281,0.612903226,4 days,4
18282,1.129032258,6 days,6
18283,52.93548387,29 days,29
18284,3.096774194,6 days,6
18285,0.161290323,10 days,10
18286,0.161290323,11 days,11
18287,0.677419355,5 days,5
18288,0.5,6 days,6
18289,0.709677419,4 days,4
18290,0.967741935,10 days,10
18291,0,27 days,27
18292,2.903225806,5 days,5
18293,0.5,5 days,5
18294,1.032258065,7 days,7
18295,2.096774194,5 days,5
18296,0.5,4 days,4
18297,31.5,9 days,9
18298,5.5,13 days,13
18299,2,12 days,12
18300,2,12 days,12
18301,14,7 days,7
18302,9,15 days,15
18303,2.193548387,4 days,4
18304,1.5,17 days,17
18305,3,8 days,8
18306,2.064516129,9 days,9
18307,3,7 days,7
18308,2.032258065,6 days,6
18309,0.225806452,12 days,12
18310,0.322580645,6 days,6
18311,0.193548387,12 days,12
18312,0.032258065,7 days,7
18313,2.290322581,10 days,10
18314,1.387096774,7 days,7
18315,0.451612903,19 days,19
18316,1.322580645,7 days,7
18317,0.032258065,12 days,12
18318,0.322580645,8 days,8
18319,0,18 days,18
18320,0.064516129,11 days,11
18321,0,8 days,8
18322,0.612903226,11 days,11
18323,4.967741935,5 days,5
18324,0,14 days,14
18325,0,6 days,6
18326,0,4 days,4
18327,0.419354839,11 days,11
18328,0.161290323,12 days,12
18329,0,16 days,16
18330,0,9 days,9
18331,0,4 days,4
18332,0,14 days,14
18333,1,12 days,12
18334,0,7 days,7
18335,19.35483871,6 days,6
18336,2.258064516,9 days,9
18337,0.129032258,8 days,8
18338,0.129032258,13 days,13
18339,5.64516129,11 days,11
18340,0.193548387,12 days,12
18341,2.516129032,7 days,7
18342,16.74193548,8 days,8
18343,0.838709677,15 days,15
18344,0.870967742,7 days,7
18345,0,10 days,10
18346,0,16 days,16
18347,0,9 days,9
18348,0.677419355,13 days,13
18349,1.129032258,17 days,17
18350,1.741935484,20 days,20
18351,0.161290323,5 days,5
18352,0.548387097,5 days,5
18353,0.35483871,7 days,7
18354,4.129032258,10 days,10
18355,0.677419355,10 days,10
18356,1.258064516,6 days,6
18357,0,7 days,7
18358,1.516129032,11 days,11
18359,0.451612903,9 days,9
18360,0.774193548,9 days,9
18361,2.838709677,9 days,9
18362,11.33333333,8 days,8
18363,3,5 days,5
18364,4.333333333,9 days,9
18365,0.333333333,10 days,10
18366,0.451612903,9 days,9
18367,1,12 days,12
18368,3.483870968,8 days,8
18369,1.612903226,10 days,10
18370,4.225806452,3 days,3
18371,0.580645161,7 days,7
18372,3.258064516,18 days,18
18373,1.419354839,7 days,7
18374,2,5 days,5
18375,0.193548387,6 days,6
18376,2.548387097,6 days,6
18377,6.258064516,8 days,8
18378,2.741935484,30 days,30
18379,0.870967742,7 days,7
18380,0.290322581,30 days,30
18381,0.387096774,15 days,15
18382,0.161290323,4 days,4
18383,0.419354839,9 days,9
18384,0.580645161,7 days,7
18385,1.580645161,30 days,30
18386,0.193548387,13 days,13
18387,0.225806452,9 days,9
18388,2.806451613,5 days,5
18389,1.612903226,7 days,7
18390,1.322580645,5 days,5
18391,0.612903226,9 days,9
18392,0.322580645,30 days,30
18393,1.387096774,5 days,5
18394,0.709677419,7 days,7
18395,0.161290323,6 days,6
18396,0.129032258,8 days,8
18397,2.387096774,6 days,6
18398,1.580645161,9 days,9
18399,2.193548387,30 days,30
18400,0.25,5 days,5
18401,0.193548387,5 days,5
18402,2.064516129,3 days,3
18403,2.25,11 days,11
18404,1,3 days,3
18405,0,7 days,7
18406,1.064516129,12 days,12
18407,3.75,6 days,6
18408,1.5,6 days,6
18409,4,14 days,14
18410,2.5,3 days,3
18411,0.161290323,9 days,9
18412,0.677419355,24 days,24
18413,5.64516129,10 days,10
18414,34.29032258,8 days,8
18415,0.451612903,7 days,7
18416,0.903225806,9 days,9
18417,4.741935484,22 days,22
18418,0.225806452,51 days,51
18419,0.516129032,7 days,7
18420,7.096774194,7 days,7
18421,0.225806452,8 days,8
18422,0.129032258,4 days,4
18423,1,13 days,13
18424,0.2,10 days,10
18425,0.225806452,7 days,7
18426,0.677419355,8 days,8
18427,0.129032258,6 days,6
18428,1,8 days,8
18429,0.258064516,5 days,5
18430,0,30 days,30
18431,0.612903226,16 days,16
18432,3,9 days,9
18433,0.612903226,10 days,10
18434,0.612903226,6 days,6
18435,0.064516129,14 days,14
18436,0.096774194,16 days,16
18437,1.322580645,8 days,8
18438,0.935483871,16 days,16
18439,6.451612903,10 days,10
18440,0.548387097,6 days,6
18441,3.709677419,6 days,6
18442,1.64516129,8 days,8
18443,0.387096774,16 days,16
18444,6.451612903,9 days,9
18445,32.25806452,2 days,2
18446,4.387096774,13 days,13
18447,1.129032258,6 days,6
18448,0.870967742,20 days,20
18449,0.774193548,18 days,18
18450,0.322580645,7 days,7
18451,0.225806452,10 days,10
18452,1.483870968,5 days,5
18453,0.161290323,30 days,30
18454,5,7 days,7
18455,0.35483871,13 days,13
18456,1.161290323,14 days,14
18457,0.258064516,14 days,14
18458,0.225806452,3 days,3
18459,1.096774194,14 days,14
18460,0.935483871,7 days,7
18461,3.580645161,30 days,30
18462,1.516129032,15 days,15
18463,0.258064516,3 days,3
18464,0,6 days,6
18465,1,10 days,10
18466,1.387096774,11 days,11
18467,2.741935484,6 days,6
18468,0,9 days,9
18469,2.225806452,16 days,16
18470,0.096774194,27 days,27
18471,0.258064516,10 days,10
18472,1.548387097,8 days,8
18473,0.870967742,9 days,9
18474,0.387096774,14 days,14
18475,0.322580645,8 days,8
18476,0.612903226,4 days,4
18477,0.161290323,6 days,6
18478,3.258064516,6 days,6
18479,0.451612903,6 days,6
18480,0.161290323,22 days,22
18481,8.903225806,8 days,8
18482,2.129032258,9 days,9
18483,5.548387097,7 days,7
18484,0.548387097,9 days,9
18485,6.096774194,6 days,6
18486,0.225806452,16 days,16
18487,0.161290323,39 days,39
18488,4.935483871,7 days,7
18489,1.64516129,6 days,6
18490,1.193548387,3 days,3
18491,0.870967742,7 days,7
18492,2.129032258,7 days,7
18493,0.161290323,5 days,5
18494,0.516129032,10 days,10
18495,0.903225806,13 days,13
18496,0.032258065,13 days,13
18497,13.22580645,6 days,6
18498,0.129032258,11 days,11
18499,0.774193548,13 days,13
18500,0.903225806,6 days,6
18501,0.35483871,10 days,10
18502,0.387096774,8 days,8
18503,0.967741935,10 days,10
18504,1.129032258,26 days,26
18505,0.35483871,14 days,14
18506,0.580645161,14 days,14
18507,0.741935484,7 days,7
18508,0.580645161,2 days,2
18509,0.419354839,12 days,12
18510,0.419354839,10 days,10
18511,0.580645161,4 days,4
18512,0,12 days,12
18513,0.193548387,4 days,4
18514,18.5,4 days,4
18515,4.193548387,13 days,13
18516,0,10 days,10
18517,0,13 days,13
18518,0.5,11 days,11
18519,6.35483871,19 days,19
18520,2,15 days,15
18521,3,2 days,2
18522,16,9 days,9
18523,0,6 days,6
18524,0,15 days,15
18525,0,13 days,13
18526,0.5,9 days,9
18527,2,12 days,12
18528,0.5,8 days,8
18529,2.4,5 days,5
18530,1.25,7 days,7
18531,0,11 days,11
18532,0,10 days,10
18533,0,14 days,14
18534,1,9 days,9
18535,0,3 days,3
18536,3.548387097,15 days,15
18537,0,9 days,9
18538,0,6 days,6
18539,3.5,6 days,6
18540,0,6 days,6
18541,0,10 days,10
18542,1,9 days,9
18543,0,16 days,16
18544,0,14 days,14
18545,0,10 days,10
18546,4.806451613,5 days,5
18547,0,8 days,8
18548,0,11 days,11
18549,0,10 days,10
18550,0,9 days,9
18551,1.35483871,8 days,8
18552,0,6 days,6
18553,0,13 days,13
18554,12,17 days,17
18555,0.419354839,8 days,8
18556,0,9 days,9
18557,0,8 days,8
18558,1.451612903,15 days,15
18559,0,13 days,13
18560,2,15 days,15
18561,1,15 days,15
18562,0,8 days,8
18563,0,6 days,6
18564,0.677419355,18 days,18
18565,0,4 days,4
18566,0,9 days,9
18567,0,6 days,6
18568,0,9 days,9
18569,0,16 days,16
18570,0,7 days,7
18571,3,2 days,2
18572,1.741935484,6 days,6
18573,3,4 days,4
18574,0.516129032,6 days,6
18575,1,11 days,11
18576,1.193548387,4 days,4
18577,2.806451613,8 days,8
18578,0.419354839,4 days,4
18579,0.838709677,30 days,30
18580,3.096774194,4 days,4
18581,0.161290323,7 days,7
18582,0.903225806,5 days,5
18583,0.387096774,9 days,9
18584,0.35483871,10 days,10
18585,0.322580645,4 days,4
18586,0.096774194,7 days,7
18587,0.612903226,10 days,10
18588,3.709677419,8 days,8
18589,0.322580645,30 days,30
18590,0.032258065,8 days,8
18591,0.290322581,5 days,5
18592,1.35483871,3 days,3
18593,0,5 days,5
18594,0.870967742,4 days,4
18595,0.516129032,8 days,8
18596,0.161290323,16 days,16
18597,0.064516129,4 days,4
18598,1.516129032,30 days,30
18599,13.32258065,5 days,5
18600,2.322580645,15 days,15
18601,0.161290323,7 days,7
18602,0.64516129,10 days,10
18603,0.193548387,8 days,8
18604,1.516129032,6 days,6
18605,0.548387097,21 days,21
18606,2.290322581,14 days,14
18607,0.709677419,15 days,15
18608,4.35483871,3 days,3
18609,1.064516129,9 days,9
18610,0.032258065,11 days,11
18611,0.064516129,13 days,13
18612,0.129032258,6 days,6
18613,1.129032258,14 days,14
18614,0.096774194,13 days,13
18615,1.096774194,7 days,7
18616,3.258064516,8 days,8
18617,0.225806452,30 days,30
18618,0.806451613,17 days,17
18619,0.161290323,29 days,29
18620,2,8 days,8
18621,16.83870968,15 days,15
18622,0.838709677,15 days,15
18623,0.580645161,13 days,13
18624,0.35483871,7 days,7
18625,1.129032258,21 days,21
18626,0.870967742,2 days,2
18627,0.838709677,10 days,10
18628,0.322580645,10 days,10
18629,0.483870968,8 days,8
18630,0.161290323,9 days,9
18631,1.870967742,7 days,7
18632,1.225806452,12 days,12
18633,0.064516129,16 days,16
18634,0.193548387,15 days,15
18635,9.322580645,15 days,15
18636,1.387096774,24 days,24
18637,2.451612903,11 days,11
18638,0,7 days,7
18639,0.096774194,8 days,8
18640,9.322580645,12 days,12
18641,1.129032258,7 days,7
18642,2.580645161,15 days,15
18643,1.967741935,14 days,14
18644,0.838709677,8 days,8
18645,0.387096774,13 days,13
18646,0,35 days,35
18647,2.580645161,16 days,16
18648,0.258064516,9 days,9
18649,0.548387097,11 days,11
18650,1.387096774,9 days,9
18651,12,6 days,6
18652,0,12 days,12
18653,5.290322581,13 days,13
18654,1.935483871,14 days,14
18655,0.129032258,12 days,12
18656,0.580645161,8 days,8
18657,1.580645161,7 days,7
18658,0,30 days,30
18659,0.225806452,7 days,7
18660,0,7 days,7
18661,0,20 days,20
18662,2.35483871,10 days,10
18663,2.870967742,6 days,6
18664,2.709677419,11 days,11
18665,0.25,15 days,15
18666,0,11 days,11
18667,0,7 days,7
18668,0,24 days,24
18669,0.35483871,17 days,17
18670,0,4 days,4
18671,0,13 days,13
18672,3.35483871,6 days,6
18673,0,10 days,10
18674,2.387096774,30 days,30
18675,0.225806452,8 days,8
18676,0.290322581,9 days,9
18677,0,4 days,4
18678,0,7 days,7
18679,0,9 days,9
18680,4.096774194,5 days,5
18681,0,11 days,11
18682,3.064516129,17 days,17
18683,1.75,14 days,14
18684,8.064516129,11 days,11
18685,0.129032258,15 days,15
18686,0,7 days,7
18687,5.935483871,6 days,6
18688,0.483870968,7 days,7
18689,2.64516129,6 days,6
18690,6.935483871,8 days,8
18691,1.838709677,5 days,5
18692,0.64516129,12 days,12
18693,0.903225806,9 days,9
18694,2.290322581,8 days,8
18695,0.806451613,10 days,10
18696,0.419354839,15 days,15
18697,0.032258065,18 days,18
18698,1.774193548,6 days,6
18699,1.64516129,10 days,10
