sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
296,4/9/20,69.518,"[29.0, 28.0, 28.0, 27.0, 24.0, 22.0, 21.0, 20.0, 0.0, 0.0, -3.0, 64.0, 59.0, 58.0, 57.0, 57.0, 57.0, 57.0, 53.0, 52.0, 50.0, 50.0, 45.0, 40.0, 39.0, 32.0, 31.0, 23.0, 20.0, 19.0, 10.0, 6.0]","[1.0, 0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 20.0, 0.0, 3.0, 2.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 1.0, 2.0, 0.0, 5.0, 5.0, 1.0, 7.0, 1.0, 8.0, 3.0, 1.0, 9.0, 4.0]",2.967741935,33.59375,15 days,15
297,4/4/20,12.192,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 8.0, 7.0, 7.0, 6.0, 6.0, 3.0, 2.0, 2.0, 1.0, 1.0, -2.0, -2.0, -2.0, -3.0, -3.0, -5.0, -6.0, -7.0, -7.0, -9.0, -9.0, -9.0, -9.0, -11.0, -13.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0]",0.806451613,-1.375,5 days,5
298,4/14/20,73.194,"[63.0, 61.0, 57.0, 51.0, 39.0, 36.0, 31.0, 28.0, 26.0, 24.0, 20.0, 15.0, 11.0]","[3.0, 2.0, 4.0, 6.0, 12.0, 3.0, 5.0, 3.0, 2.0, 2.0, 4.0, 5.0, 4.0]",4.230769231,35.53846154,2 days,2
299,4/24/20,58.762,"[49, 48.0, 46.0, 43.0, 39.0, 37.0, 92.0, 91.0, 87.0, 85.0, 80.0, 74.0]","[1.0, 2.0, 3.0, 4.0, 2.0, 3.0, 1.0, 4.0, 2.0, 5.0, 6.0]",3,64.25,5 days,5
300,4/16/20,11.846,"[3, 3.0, 13.0, 12.0, 12.0, 12.0, 12.0, 12.0, 11.0, 11.0, 9.0, 8.0, 8.0, 8.0, 8.0, 6.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0]",0.533333333,9.25,1 days,1
301,4/16/20,11.846,"[7, 7.0, 17.0, 16.0, 14.0, 13.0, 12.0, 12.0, 10.0, 10.0, 7.0, 5.0, 3.0, 3.0, 3.0, 3.0]","[0.0, 1.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 3.0, 2.0, 2.0, 0.0, 0.0, 0.0]",1,8.875,1 days,1
302,3/25/20,64.56,"[94.0, 94.0, 94.0, 94.0, 93.0, 93.0, 89.0, 89.0, 85.0, 79.0, 73.0, 65.0, 52.0, 46.0, 44.0, 44.0, 38.0, 38.0, 34.0, 30.0, 24.0, 20.0, 10.0, 10.0, 10.0, 6.0, 4.0, 4.0, 2.0, -2.0, -8.0, -14.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 4.0, 6.0, 6.0, 8.0, 13.0, 6.0, 2.0, 0.0, 6.0, 0.0, 4.0, 4.0, 6.0, 4.0, 10.0, 0.0, 0.0, 4.0, 2.0, 0.0, 2.0, 4.0, 6.0, 6.0]",3.483870968,44.8125,7 days,7
303,4/18/20,56.14,"[48.0, 46.0, 46.0, 44.0, 38.0, 30.0, 27.0, 26.0, 26.0, 25.0]","[5.0, 2.0, 0.0, 2.0, 6.0, 8.0, 3.0, 1.0, 0.0, 1.0]",2.8,35.6,9 days,9
304,4/26/20,50.625,"[17, 13.0, 9.0, 6.0, 6.0, 3.0, 3.0, 53.0, 53.0, 53.0, 53.0]","[4.0, 4.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.4,24.45454545,6 days,6
305,4/23/20,56.235,"[43, 40.0, 40.0, 33.0, 87.0, 84.0, 80.0, 76.0, 76.0, 72.0, 68.0]","[3.0, 0.0, 7.0, 2.0, 3.0, 4.0, 4.0, 0.0, 4.0, 4.0]",3.1,63.54545455,3 days,3
306,4/25/20,43.072,"[33, 30.0, 27.0, 19.0, 15.0, 15.0, 55.0, 54.0, 52.0, 51.0, 49.0]","[3.0, 3.0, 8.0, 4.0, 0.0, 3.0, 1.0, 2.0, 1.0, 2.0]",2.7,36.36363636,5 days,5
307,4/27/20,27.135,"[15, 15.0, 14.0, 14.0, 6.0, 33.0, 33.0, 32.0]","[0.0, 1.0, 0.0, 8.0, 0.0, 0.0, 1.0]",1.428571429,20.25,4 days,4
308,4/24/20,32.773,"[29, 29.0, 26.0, 26.0, 23.0, 21.0, 17.0, 16.0, 16.0, 48.0, 46.0, 44.0, 43.0, 43.0, 40.0]","[0.0, 3.0, 0.0, 3.0, 2.0, 4.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 3.0]",1.5,31.13333333,8 days,8
309,4/27/20,36.74,"[22, 20.0, 18.0, 17.0, 16.0, 49.0, 47.0, 45.0]","[2.0, 2.0, 1.0, 1.0, 3.0, 2.0, 2.0]",1.857142857,29.25,4 days,4
310,4/1/20,108.436,"[-3.0, -6.0, -12.0, 96.0, 86.0, 82.0, 73.0, 68.0, 59.0, 57.0, 57.0, 55.0, 51.0, 45.0, 41.0, 38.0, 36.0, 30.0, 22.0, 18.0, 12.0, 10.0, 10.0, 4.0, -4.0, -6.0, -20.0, -27.0, -33.0, -35.0, -45.0, -48.0]","[3.0, 6.0, 0.0, 10.0, 4.0, 9.0, 5.0, 9.0, 2.0, 0.0, 2.0, 4.0, 6.0, 4.0, 3.0, 2.0, 6.0, 8.0, 4.0, 6.0, 2.0, 0.0, 6.0, 8.0, 2.0, 14.0, 7.0, 6.0, 2.0, 10.0, 3.0]",4.935483871,22.21875,7 days,7
311,3/28/20,30.482,"[35.0, 35.0, 32.0, 32.0, 30.0, 29.0, 28.0, 26.0, 25.0, 24.0, 23.0, 23.0, 21.0, 21.0, 19.0, 18.0, 15.0, 14.0, 13.0, 12.0, 12.0, 11.0, 9.0, 8.0, 7.0, 7.0, 7.0, 5.0, 5.0, 5.0, -1.0, -3.0]","[0.0, 3.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 3.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 6.0, 2.0]",1.225806452,17.09375,6 days,6
312,3/30/20,43.33,"[16.0, 59.0, 58.0, 52.0, 51.0, 51.0, 48.0, 46.0, 41.0, 41.0, 37.0, 32.0, 23.0, 18.0, 16.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 10.0, 9.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0]","[0.0, 1.0, 6.0, 1.0, 0.0, 3.0, 2.0, 5.0, 0.0, 4.0, 5.0, 9.0, 5.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0]",1.838709677,23.40625,7 days,7
313,4/7/20,59.741,"[12.0, 11.0, 11.0, 9.0, 6.0, 4.0, 4.0, 4.0, -2.0, 57.0, 53.0, 51.0, 48.0, 41.0, 32.0, 30.0, 29.0, 28.0, 28.0, 26.0, 26.0, 20.0, 19.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 14.0, 14.0, 12.0]","[1.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 6.0, 0.0, 4.0, 2.0, 3.0, 7.0, 9.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 6.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0]",1.903225806,21.53125,15 days,15
314,4/21/20,65.966,"[-1.0, -2.0, -6.0, -8.0, -12.0, -13.0, -14.0, -14.0, -14.0, -16.0, -18.0, -19.0, -21.0, -21.0, -27.0, -28.0, -30.0, -32.0, -32.0, -35.0, -37.0, -40.0, -46.0, 18.0, 18.0, 18.0, 17.0, 15.0, 11.0, 10.0, 5.0, 2.0]","[1.0, 4.0, 2.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 0.0, 6.0, 1.0, 2.0, 2.0, 0.0, 3.0, 2.0, 3.0, 6.0, 1.0, 0.0, 0.0, 1.0, 2.0, 4.0, 1.0, 5.0, 3.0]",2,-11.625,30 days,30
315,4/21/20,24.632,"[13.0, 12.0, 12.0, 10.0, 10.0, 10.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 4.0, 3.0, 3.0, 1.0, 1.0, 0.0, -2.0, -2.0, 22.0, 20.0, 20.0, 20.0, 19.0, 18.0, 17.0, 16.0, 16.0]","[1.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",0.677419355,9.28125,30 days,30
316,4/4/20,32.354,"[34, 34.0, 34.0, 28.0, 28.0, 28.0, 57.0, 57.0, 55.0, 55.0, 53.0, 51.0, 49.0, 46.0, 34.0, 32.0, 27.0, 27.0, 25.0, 23.0, 21.0, 19.0, 18.0, 17.0, 12.0, 11.0, 8.0, 7.0, 6.0, 5.0, 4.0, -1.0]","[0.0, 0.0, 6.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 3.0, 12.0, 2.0, 5.0, 0.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 5.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 5.0]",2.161290323,28.25,5 days,5
317,4/20/20,48.257,"[6.0, 5.0, 2.0, 50.0, 49.0, 47.0, 45.0, 43.0, 40.0, 38.0, 37.0, 35.0, 33.0]","[2.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 2.0, 1.0, 2.0, 2.0]",1.769230769,33.07692308,8 days,8
318,4/14/20,80.859,"[55.0, 54.0, 51.0, 48.0, 43.0, 39.0]","[5.0, 1.0, 3.0, 3.0, 5.0, 4.0]",3.5,48.33333333,9 days,9
319,3/30/20,14.353,"[-8.0, 5.0, 3.0, 1.0, 1.0, 0.0, -1.0, -1.0, -1.0, -2.0, -3.0, -3.0, -3.0, -4.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -6.0, -8.0, -8.0, -12.0, -12.0, -12.0, -12.0, -12.0, -13.0, -15.0, -15.0]","[1.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0]",0.677419355,-5.5,8 days,8
320,4/15/20,23.01,"[27.0, 25.0, 25.0, 24.0, 24.0, 22.0]","[2.0, 2.0, 0.0, 1.0, 0.0, 2.0]",1.166666667,24.5,10 days,10
321,4/23/20,78.831,"[60, 57.0, 52.0, 50.0, 49.0, 47.0, 46.0, 43.0, 116.0, 115.0, 109.0, 107.0, 103.0, 98.0, 88.0]","[3.0, 5.0, 2.0, 1.0, 2.0, 1.0, 3.0, 5.0, 1.0, 6.0, 2.0, 4.0, 5.0, 10.0]",3.571428571,76,7 days,7
322,4/3/20,44.561,"[17, 17.0, 9.0, 6.0, 3.0, 45.0, 44.0, 44.0, 35.0, 33.0, 29.0, 24.0, 9.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 3.0, 3.0, -1.0, -2.0, -2.0]","[0.0, 8.0, 3.0, 3.0, 2.0, 1.0, 0.0, 9.0, 2.0, 4.0, 5.0, 15.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 1.0, 0.0]",2.032258065,12.96875,4 days,4
323,4/23/20,126.244,"[5, 4.0, 3.0, 3.0, -3.0, -8.0, -10.0, -12.0, -14.0, 112.0, 105.0, 102.0, 101.0, 98.0, 89.0, 80.0]","[1.0, 1.0, 0.0, 6.0, 5.0, 2.0, 2.0, 2.0, 0.0, 7.0, 3.0, 1.0, 3.0, 9.0, 9.0]",3.4,40.9375,8 days,8
324,4/14/20,53.571,"[56.0, 49.0, 47.0, 42.0, 38.0, 38.0, 35.0, 34.0, 33.0]","[1.0, 7.0, 2.0, 5.0, 4.0, 0.0, 3.0, 1.0, 1.0]",2.666666667,41.33333333,6 days,6
325,4/14/20,74.81,"[76.0, 74.0, 72.0, 66.0, 64.0, 61.0, 58.0, 58.0, 55.0]","[8.0, 2.0, 2.0, 6.0, 2.0, 3.0, 3.0, 0.0, 3.0]",3.222222222,64.88888889,6 days,6
326,4/16/20,97.722,"[77.0, 74.0, 70.0, 68.0, 59.0, 54.0, 48.0, 43.0, 40.0, 37.0, 36.0, 33.0, 32.0]","[3.0, 3.0, 4.0, 2.0, 9.0, 5.0, 6.0, 5.0, 3.0, 3.0, 1.0, 3.0, 1.0]",3.692307692,51.61538462,4 days,4
327,4/1/20,107.691,"[-13.0, -13.0, -13.0, 94.0, 84.0, 84.0, 84.0, 83.0, 83.0, 83.0, 80.0, 76.0, 72.0, 64.0, 60.0, 54.0, 44.0, 44.0, 44.0, 35.0, 24.0, 21.0, 21.0, 16.0, 6.0, 5.0, -1.0, -1.0, -4.0, -8.0, -8.0, -8.0]","[0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 4.0, 4.0, 8.0, 4.0, 6.0, 10.0, 0.0, 0.0, 9.0, 11.0, 3.0, 0.0, 5.0, 10.0, 1.0, 6.0, 0.0, 3.0, 4.0, 0.0, 0.0]",3.290322581,37.25,9 days,9
328,4/11/20,34.655,"[2.0, 1.0, 0.0, -1.0, -4.0, -4.0, -4.0, -4.0, -4.0, -5.0, -7.0, -8.0, -9.0, 25.0, 22.0, 21.0, 19.0, 16.0, 16.0, 14.0, 13.0, 11.0, 9.0, 8.0, 7.0, 7.0, 6.0, 5.0, 5.0, 3.0, 1.0, -1.0]","[1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 3.0, 1.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0]",1.193548387,5,20 days,20
329,4/28/20,39.908,"[12.0, 8.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 1.0, -2.0, -2.0, -4.0, -6.0, -6.0, -6.0, -6.0, -8.0, -8.0, -11.0, -11.0, -13.0, -13.0, -17.0, -18.0, -19.0, -19.0, 17.0, 15.0]","[4.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 2.0, 0.0, 4.0, 1.0, 1.0, 0.0, 3.0, 2.0]",1.161290323,-2.53125,30 days,30
330,4/21/20,28.808,"[32.0, 30.0, 30.0, 28.0, 23.0, 19.0, 17.0, 17.0, 17.0]","[0.0, 2.0, 0.0, 2.0, 5.0, 4.0, 2.0, 0.0, 0.0]",1.666666667,23.66666667,13 days,13
331,4/24/20,43.671,"[20, 18.0, 17.0, 12.0, 8.0, 8.0, 8.0, 4.0, 4.0, 47.0, 47.0, 46.0, 46.0, 45.0, 45.0]","[2.0, 1.0, 5.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1.285714286,25,8 days,8
332,4/23/20,48.115,"[0, -2.0, -2.0, -2.0, -2.0, -3.0, -5.0, -6.0, 38.0, 36.0, 36.0, 34.0, 34.0, 34.0, 31.0]","[2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 0.0, 3.0]",1.214285714,14.73333333,7 days,7
333,4/23/20,63.81,"[0, 0.0, -2.0, -2.0, -8.0, -9.0, -11.0, -12.0, 51.0, 51.0, 50.0, 50.0, 49.0, 49.0, 48.0]","[0.0, 2.0, 0.0, 6.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",1.071428571,20.26666667,7 days,7
334,4/16/20,24.935,"[24.0, 24.0, 24.0, 24.0, 23.0, 21.0, 20.0, 20.0, 15.0, 11.0, 11.0, 10.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 5.0, 4.0, 0.0, 1.0, 1.0]",1.153846154,18.15384615,4 days,4
335,4/17/20,44.246,"[43.0, 42.0, 42.0, 42.0, 41.0, 37.0, 37.0, 37.0, 34.0, 27.0, 27.0, 24.0, 22.0]","[1.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 3.0, 7.0, 0.0, 3.0, 2.0]",1.692307692,35,5 days,5
336,4/27/20,57.202,"[33, 29.0, 17.0, 14.0, 14.0, 71.0, 68.0, 67.0]","[4.0, 12.0, 3.0, 0.0, 0.0, 3.0, 1.0]",3.285714286,39.125,4 days,4
337,4/17/20,47.642,"[46.0, 46.0, 45.0, 45.0, 43.0, 42.0, 39.0, 37.0, 34.0, 30.0, 18.0, 17.0, 15.0]","[1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 3.0, 2.0, 3.0, 4.0, 12.0, 1.0, 2.0]",2.461538462,35.15384615,5 days,5
338,4/27/20,88.911,"[50, 41.0, 37.0, 34.0, 33.0, 116.0, 115.0, 114.0]","[9.0, 4.0, 3.0, 1.0, 5.0, 1.0, 1.0]",3.428571429,67.5,4 days,4
339,4/18/20,30.399,"[2.0, 32.0, 31.0, 26.0, 26.0, 26.0, 21.0, 16.0, 13.0, 13.0, 10.0, 9.0, 8.0]","[0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 5.0, 5.0, 3.0, 0.0, 3.0, 1.0, 1.0]",1.846153846,17.92307692,6 days,6
340,4/27/20,51.692,"[34, 33.0, 25.0, 21.0, 18.0, 69.0, 68.0, 66.0]","[1.0, 8.0, 4.0, 3.0, 0.0, 1.0, 2.0]",2.714285714,41.75,4 days,4
341,4/27/20,40.348,"[13, 4.0, 1.0, 1.0, 1.0, 41.0, 41.0, 40.0]","[9.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.857142857,17.75,4 days,4
342,4/20/20,86.319,"[12.0, 8.0, 2.0, 1.0, 86.0, 78.0, 71.0, 62.0, 55.0, 44.0, 40.0, 39.0, 34.0, 33.0]","[1.0, 4.0, 6.0, 1.0, 1.0, 8.0, 7.0, 9.0, 7.0, 11.0, 4.0, 1.0, 5.0, 1.0]",4.714285714,40.35714286,7 days,7
343,4/27/20,33.73,"[22, 22.0, 18.0, 16.0, 10.0, 41.0, 41.0, 41.0]","[0.0, 4.0, 2.0, 6.0, 2.0, 0.0, 0.0]",2,26.375,4 days,4
344,4/26/20,82.708,"[29, 18.0, 11.0, 5.0, 84.0, 84.0, 78.0, 77.0]","[11.0, 7.0, 6.0, 3.0, 0.0, 6.0, 1.0]",4.857142857,48.25,3 days,3
345,4/18/20,34.074,"[3.0, 36.0, 36.0, 35.0, 32.0, 32.0, 29.0, 24.0, 22.0, 20.0, 18.0, 18.0, 18.0]","[0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 3.0, 5.0, 2.0, 2.0, 2.0, 0.0, 0.0]",1.461538462,24.84615385,6 days,6
346,4/4/20,41.709,"[5, 4.0, 4.0, 3.0, 2.0, -1.0, 38.0, 37.0, 36.0, 34.0, 33.0, 33.0, 31.0, 31.0, 17.0, 15.0, 15.0, 13.0, 13.0, 12.0, 12.0, 10.0, 10.0, 9.0, 9.0, 9.0, 9.0, 8.0, 7.0, 6.0, 6.0, 2.0]","[1.0, 0.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 0.0, 14.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4.0]",1.419354839,14.75,5 days,5
347,4/27/20,74.285,"[21, 16.0, 10.0, 6.0, 2.0, 70.0, 65.0, 65.0]","[5.0, 6.0, 4.0, 4.0, 6.0, 5.0, 0.0]",4.285714286,31.875,4 days,4
348,4/17/20,22.265,"[28.0, 28.0, 27.0, 27.0, 27.0, 26.0, 23.0, 19.0, 18.0, 17.0, 12.0, 11.0, 11.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 4.0, 1.0, 1.0, 5.0, 1.0, 0.0]",1.307692308,21.07692308,5 days,5
349,4/17/20,98.786,"[111.0, 106.0, 104.0, 95.0, 94.0, 87.0, 80.0, 77.0, 74.0, 71.0, 66.0, 62.0, 59.0]","[0.0, 5.0, 2.0, 9.0, 1.0, 7.0, 7.0, 3.0, 3.0, 3.0, 5.0, 4.0, 3.0]",4,83.53846154,5 days,5
350,4/4/20,32.341,"[15, 15.0, 15.0, 8.0, 7.0, 4.0, 35.0, 34.0, 33.0, 33.0, 33.0, 33.0, 30.0, 30.0, 29.0, -3.0, -3.0, -5.0, -5.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -7.0, -7.0, -7.0, -9.0, -9.0, -11.0]","[0.0, 0.0, 7.0, 1.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 32.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0]",1.870967742,7.6875,5 days,5
351,4/13/20,128.972,"[28.0, 24.0, 11.0, 9.0, 2.0, -18.0, -20.0, -20.0, -20.0, -20.0]","[0.0, 4.0, 13.0, 2.0, 7.0, 20.0, 2.0, 0.0, 0.0, 0.0]",4.8,-2.4,4 days,4
352,4/13/20,18.708,"[15.0, 14.0, 14.0, 14.0, 12.0, 11.0, 11.0]","[0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0]",0.571428571,13,7 days,7
353,4/5/20,47.45,"[1, -1.0, -3.0, -5.0, -12.0, -16.0, -25.0, 15.0, 15.0, 15.0, 9.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.0, -5.0, -5.0, -5.0, -5.0, -7.0, -11.0, -13.0, -13.0, -13.0, -13.0, -15.0]","[2.0, 2.0, 2.0, 7.0, 4.0, 9.0, 7.0, 0.0, 0.0, 6.0, 8.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 2.0, 0.0, 0.0, 0.0, 2.0]",2.032258065,-3.59375,6 days,6
354,4/4/20,55.304,"[50, 39.0, 33.0, 16.0, 11.0, 7.0, 56.0, 52.0, 45.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 32.0, 30.0, 29.0, 29.0, 27.0, 25.0, 20.0, 18.0, 8.0, 7.0, 7.0, 4.0]","[11.0, 6.0, 17.0, 5.0, 4.0, 6.0, 4.0, 7.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 2.0, 1.0, 0.0, 2.0, 2.0, 5.0, 2.0, 10.0, 1.0, 0.0, 3.0]",3.258064516,31.125,5 days,5
355,3/25/20,16.15,"[23.0, 23.0, 20.0, 15.0, 15.0, 14.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 12.0, 12.0, 10.0, 10.0, 8.0, 8.0, 8.0, 8.0, 7.0, 5.0, 5.0, 2.0, -1.0, -1.0, -3.0, -3.0, -7.0, -7.0, -7.0, -7.0]","[0.0, 3.0, 5.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 3.0, 3.0, 0.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0]",0.967741935,7.71875,2 days,2
356,4/28/20,65.41,"[36, 32.0, 30.0, 26.0, 23.0, 23.0, 85.0, 85.0]","[4.0, 2.0, 4.0, 3.0, 0.0, 3.0, 0.0]",2.285714286,42.5,5 days,5
357,4/26/20,45.222,"[13, 6.0, 2.0, 1.0, 46.0, 46.0, 43.0, 39.0]","[7.0, 4.0, 1.0, 0.0, 0.0, 3.0, 4.0]",2.714285714,24.5,3 days,3
358,4/24/20,73.561,"[27, 25.0, 21.0, 21.0, 15.0, 3.0, 76.0, 76.0, 72.0, 72.0, 68.0, 63.0]","[2.0, 4.0, 0.0, 6.0, 12.0, 0.0, 0.0, 4.0, 0.0, 4.0, 5.0]",3.363636364,44.91666667,5 days,5
359,4/3/20,60.506,"[0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 56.0, 40.0, 32.0, 12.0, 8.0, 0.0, 0.0, 0.0, 0.0, -4.0, -11.0, -25.0, -37.0, -43.0, -53.0, -53.0, -53.0, -55.0, -65.0, -74.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 8.0, 20.0, 4.0, 8.0, 0.0, 0.0, 0.0, 4.0, 7.0, 14.0, 12.0, 6.0, 10.0, 0.0, 0.0, 2.0, 10.0, 9.0]",4.322580645,2.96875,5 days,5
360,4/19/20,43.455,"[7, 7.0, 7.0, 7.0, 7.0, 44.0, 38.0, 32.0, 30.0, 24.0, 24.0, 20.0, 20.0, 20.0, 20.0, 18.0]","[0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 6.0, 2.0, 6.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0]",2.133333333,20.3125,4 days,4
361,3/29/20,29.206,"[41.0, 40.0, 38.0, 38.0, 37.0, 37.0, 35.0, 33.0, 33.0, 32.0, 31.0, 31.0, 30.0, 28.0, 28.0, 27.0, 26.0, 24.0, 22.0, 22.0, 21.0, 21.0, 17.0, 17.0, 16.0, 15.0, 11.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 4.0, 0.0, 1.0, 1.0, 4.0, 6.0, 0.0, 0.0, 0.0, 1.0]",1.193548387,24.21875,7 days,7
362,4/23/20,57.873,"[15, 12.0, 8.0, 7.0, 63.0, 62.0, 59.0, 59.0, 56.0, 54.0, 51.0]","[3.0, 4.0, 1.0, 1.0, 1.0, 3.0, 0.0, 3.0, 2.0, 3.0]",2.1,40.54545455,3 days,3
