sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
293,3/3/20,20,"[0, 0.0, 19.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 15.0, 10.0, 7.0, 4.0, 2.0, -2.0, -7.0, -15.0, -23.0, -29.0, -32.0, -36.0, -43.0, -48.0, -54.0, -58.0, -65.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 3.0, 2.0, 4.0, 5.0, 8.0, 8.0, 6.0, 3.0, 4.0, 7.0, 5.0, 6.0, 4.0, 7.0, 7.0]",3.285714286,-7.535714286,1 days
294,2/28/20,11,"[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 8.0, 4.0, 1.0, -2.0, -5.0, -5.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -9.0, -9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 3.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.666666667,1.5,9 days
295,3/5/20,45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 35.0, 16.0, 15.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 5.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 19.0, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 3.0, 4.0]",1.633333333,15,15 days
296,3/7/20,108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 105.0, 94.0, 79.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 77.0, 77.0, 77.0, 77.0, 77.0, 77.0, 77.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]",1.133333333,58.43333333,11 days
297,3/22/20,62,"[5, 5.0, 5.0, 2.0, -3.0, -4.0, -6.0, -7.0, 52.0, 49.0, 46.0, 41.0, 39.0, 36.0, 34.0]","[0.0, 0.0, 3.0, 5.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 5.0, 2.0, 3.0, 2.0, 0.0]",2.2,19.6,7 days
298,3/11/20,61,"[22, 19.0, 16.0, 6.0, 3.0, 3.0, 2.0, 2.0, 61.0, 61.0, 61.0, 61.0, 59.0, 58.0, 57.0, 55.0, 49.0, 48.0, 45.0, 45.0, 42.0, 40.0, 38.0, 36.0, 32.0, 30.0]","[3.0, 3.0, 10.0, 3.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 6.0, 1.0, 3.0, 0.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]",2.115384615,36.57692308,7 days
299,2/27/20,38,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, -5.0, -6.0, -10.0, -14.0, -14.0, -16.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0, 1.0, 4.0, 4.0, 0.0, 2.0, 1.0]",0.7,0.966666667,15 days
300,3/4/20,159,"[-2.0, -2.0, -2.0, -2.0, -2.0, 145.0, 125.0, 122.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 117.0, 103.0, 103.0, 103.0, 102.0, 99.0, 98.0, 97.0]","[0.0, 0.0, 0.0, 0.0, 12.0, 20.0, 3.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 1.0, 3.0, 1.0, 1.0, 0.0]",2,94.73333333,7 days
301,3/3/20,119,"[0.0, 0.0, 0.0, 0.0, 103.0, 92.0, 88.0, 84.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 81.0, 80.0, 80.0, 80.0, 80.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0]","[0.0, 0.0, 0.0, 16.0, 11.0, 4.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.333333333,70.96666667,7 days
302,3/4/20,105,"[-11.0, -27.0, -27.0, -27.0, -27.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 77.0, 73.0, 73.0, 73.0, 73.0, 73.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0, 72.0]","[16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.733333333,58.16666667,14 days
303,3/21/20,20,"[2, 2.0, 0.0, 0.0, 0.0, 0.0, 19.0, 18.0, 18.0, 18.0, 17.0, 16.0, 16.0, 10.0]","[0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 6.0, 0.0]",0.857142857,9.714285714,5 days
304,3/25/20,83,"[2, 1.0, 0.0, 0.0, -1.0, 79.0, 79.0, 79.0, 79.0]","[1.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0]",0.666666667,35.33333333,4 days
305,3/26/20,92,"[39, 38.0, 37.0, 124.0, 122.0, 120.0]","[1.0, 1.0, 5.0, 2.0, 2.0, 1.0]",2,80,2 days
306,2/13/20,46,"[46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 40.0, 30.0, 26.0, 25.0, 25.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 10.0, 4.0, 1.0, 0.0, 2.0]",0.766666667,43.2,4 days
307,3/16/20,39,"[30, 30.0, 30.0, 26.0, 25.0, 64.0, 64.0, 63.0, 63.0, 61.0, 59.0, 54.0, 54.0, 52.0, 49.0, 47.0, 32.0, 26.0]","[0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 5.0, 0.0, 2.0, 3.0, 2.0, 15.0, 6.0, 1.0]",2.444444444,46.05555556,4 days
308,3/27/20,108,"[3, 3.0, 1.0, 1.0, -2.0, -7.0, -10.0, -15.0, -19.0, -21.0, 84.0, 78.0]","[0.0, 2.0, 0.0, 3.0, 5.0, 3.0, 5.0, 4.0, 2.0, 3.0, 6.0, 2.0]",2.916666667,8,9 days
309,3/26/20,46,"[8, 7.0, 6.0, 51.0, 51.0, 49.0]","[1.0, 1.0, 1.0, 0.0, 2.0, 5.0]",1.666666667,28.66666667,2 days
310,2/27/20,28,"[28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 23.0, 23.0, 20.0, 18.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 7.0]",0.566666667,25.7,12 days
311,3/15/20,26,"[9, 6.0, 5.0, 5.0, 5.0, 4.0, 3.0, 28.0, 27.0, 25.0, 19.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 12.0, 11.0, 10.0, 4.0]","[3.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 6.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 6.0, 2.0]",1.571428571,12.38095238,6 days
312,3/22/20,45,"[2, 1.0, 0.0, 0.0, 0.0, 35.0, 26.0, 23.0, 20.0, 17.0, 9.0, 3.0]","[1.0, 1.0, 0.0, 0.0, 10.0, 9.0, 3.0, 3.0, 3.0, 8.0, 6.0, 4.0]",4,11.33333333,4 days
313,3/6/20,20,"[0, 0.0, 20.0, 20.0, 20.0, 20.0, 20.0, 15.0, 14.0, 14.0, 13.0, 13.0, 12.0, 12.0, 11.0, 11.0, 10.0, 10.0, 10.0, 9.0, 9.0, 8.0, 7.0, 4.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 3.0, 0.0]",0.76,11.32,1 days
314,3/9/20,114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 114.0, 114.0, 114.0, 111.0, 106.0, 100.0, 96.0, 92.0, 88.0, 82.0, 78.0, 67.0, 59.0, 52.0, 38.0, 27.0, 17.0, 14.0, 8.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 6.0, 4.0, 4.0, 4.0, 6.0, 4.0, 11.0, 8.0, 7.0, 14.0, 11.0, 10.0, 3.0, 6.0, 9.0, 7.0]",4.066666667,45.86666667,12 days
315,2/24/20,47,"[47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 38.0, 38.0, 36.0, 33.0, 32.0, 31.0, 25.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 20.0, 17.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 2.0, 3.0, 1.0, 1.0, 6.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 1.0]",1.1,35.93333333,11 days
316,2/27/20,41,"[41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 37.0, 36.0, 34.0, 30.0, 29.0, 29.0, 26.0, 26.0, 25.0, 25.0, 25.0, 24.0, 24.0, 24.0, 16.0, 14.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 2.0, 4.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 8.0, 2.0, 4.0]",1.033333333,33.26666667,12 days
317,2/27/20,23,"[24.0, 24.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 19.0, 16.0, 16.0, 16.0, 16.0, 16.0, 11.0, 11.0, 10.0, 10.0, 10.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",0.733333333,15.96666667,17 days
318,3/3/20,21,"[17.0, 16.0, 16.0, 15.0, 35.0, 35.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 24.0, 23.0, 19.0, 19.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 15.0, 13.0, 12.0, 6.0, 2.0, -1.0, -4.0, -4.0]","[1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 1.0, 6.0, 4.0, 3.0, 3.0, 0.0, 1.0]",1.433333333,18.43333333,8 days
319,3/21/20,111,"[48, 38.0, 36.0, 33.0, 141.0, 133.0, 130.0, 127.0, 121.0, 118.0, 117.0, 115.0]","[10.0, 2.0, 3.0, 3.0, 8.0, 3.0, 3.0, 6.0, 3.0, 1.0, 2.0, 3.0]",3.916666667,96.41666667,3 days
320,3/2/20,51,"[0.0, 0.0, 0.0, 51.0, 51.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.0, 40.0, 24.0, 14.0, 7.0, -2.0, -4.0, -9.0, -12.0, -18.0, -28.0, -44.0, -49.0, -62.0, -86.0, -92.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 6.0, 16.0, 10.0, 7.0, 9.0, 2.0, 5.0, 3.0, 6.0, 10.0, 16.0, 5.0, 13.0, 24.0, 6.0, 0.0]",4.766666667,9.233333333,5 days
321,3/29/20,32,"[0, 0.0, 0.0, 0.0, -10.0, -10.0]","[0.0, 0.0, 0.0, 10.0, 0.0, 0.0]",1.666666667,-3.333333333,5 days
322,3/25/20,38,"[9, 7.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 36.0, 36.0, 36.0]","[2.0, 1.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0]",0.923076923,13.07692308,8 days
323,3/25/20,51,"[31, 31.0, 27.0, 25.0, 21.0, 18.0, 15.0, 15.0, 65.0, 60.0, 54.0, 50.0]","[0.0, 4.0, 2.0, 4.0, 3.0, 3.0, 0.0, 1.0, 5.0, 6.0, 4.0, 1.0]",2.75,34.33333333,7 days
324,3/17/20,64,"[42, 33.0, 26.0, 23.0, 21.0, 18.0, 79.0, 75.0, 73.0, 71.0, 66.0, 62.0, 57.0, 53.0, 50.0, 48.0, 44.0, 39.0]","[9.0, 7.0, 3.0, 2.0, 3.0, 3.0, 4.0, 2.0, 2.0, 5.0, 4.0, 5.0, 4.0, 3.0, 2.0, 4.0, 5.0, 2.0]",3.833333333,48.88888889,5 days
325,3/11/20,96,"[1, 1.0, 1.0, 1.0, 1.0, 1.0, -4.0, -7.0, 84.0, 78.0, 68.0, 61.0, 61.0, 61.0, 61.0, 61.0, 60.0, 58.0, 56.0, 49.0, 44.0, 41.0, 34.0, 27.0, 23.0, 21.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 5.0, 6.0, 10.0, 7.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 7.0, 5.0, 3.0, 7.0, 7.0, 4.0, 2.0, 6.0]",3.153846154,36.26923077,7 days
326,3/23/20,40,"[0, -1.0, -2.0, -3.0, -3.0, -4.0, -6.0, -6.0, 34.0, 34.0, 32.0, 32.0, 32.0, 32.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]",0.571428571,12.21428571,7 days
327,3/6/20,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 23.0, 19.0, 16.0, 16.0, 15.0, 14.0, 13.0, 13.0, 12.0, 12.0, 11.0, 11.0, 11.0, 10.0, 10.0, 9.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 3.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 2.0]",0.666666667,12.16666667,9 days
328,3/7/20,85,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 81.0, 80.0, 74.0, 70.0, 60.0, 58.0, 54.0, 53.0, 53.0, 51.0, 51.0, 46.0, 45.0, 45.0, 43.0, 42.0, 41.0, 39.0, 39.0, 39.0, 39.0, 39.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 6.0, 4.0, 10.0, 2.0, 4.0, 1.0, 0.0, 2.0, 0.0, 5.0, 1.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0]",1.666666667,38.33333333,13 days
329,3/19/20,16,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 10.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,1.0625,5 days
330,2/27/20,18,"[16.0, 16.0, 11.0, 7.0, 3.0, -1.0, -1.0, -1.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -9.0, -13.0, -17.0, -17.0, -17.0]","[0.0, 5.0, 4.0, 4.0, 4.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 4.0, 0.0, 0.0, 4.0]",1.233333333,-3.033333333,18 days
331,2/27/20,43,"[44.0, 41.0, 37.0, 37.0, 33.0, 33.0, 29.0, 29.0, 27.0, 27.0, 27.0, 27.0, 24.0, 22.0, 22.0, 22.0, 20.0, 18.0, 14.0, 11.0, 11.0, 9.0, 7.0, 7.0, 7.0, 3.0, 3.0, -3.0, -7.0, -11.0]","[3.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 0.0, 2.0, 2.0, 4.0, 3.0, 0.0, 2.0, 2.0, 0.0, 0.0, 4.0, 0.0, 6.0, 4.0, 4.0, 0.0]",1.833333333,19,15 days
332,3/10/20,45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 45.0, 45.0, 45.0, 38.0, 34.0, 28.0, 27.0, 26.0, 25.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 4.0, 6.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.766666667,18.56666667,13 days
333,3/23/20,51,"[6, 6.0, 6.0, 6.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, 48.0, 48.0, 48.0, 48.0, 47.0, 47.0]","[0.0, 0.0, 0.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.625,18.3125,9 days
334,3/7/20,92,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 86.0, 85.0, 80.0, 79.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0.566666667,63.06666667,10 days
335,2/23/20,128,"[93.0, 90.0, 88.0, 88.0, 88.0, 88.0, 88.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 81.0, 73.0, 73.0, 72.0, 72.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0]","[3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 8.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.733333333,81.6,7 days
336,3/25/20,38,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 32.0, 29.0, 24.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 3.0, 5.0, 3.0]",1.545454545,11.18181818,6 days
337,3/24/20,179,"[10, 10.0, 10.0, 7.0, -9.0, 156.0, 148.0, 145.0, 144.0, 144.0]","[0.0, 0.0, 3.0, 16.0, 14.0, 8.0, 3.0, 1.0, 0.0, 1.0]",4.6,76.5,4 days
338,3/20/20,40,"[26, 21.0, 6.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 38.0, 37.0, 37.0, 36.0, 30.0, 27.0, 18.0, 6.0]","[5.0, 15.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 6.0, 3.0, 9.0, 12.0, 19.0]",4.157894737,17.15789474,9 days
339,2/27/20,62,"[62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 61.0, 57.0, 51.0, 46.0, 43.0, 42.0, 37.0, 35.0, 32.0, 22.0, 22.0, 22.0, 22.0, 22.0, 18.0, 17.0, 15.0, 13.0, 12.0, 8.0, 5.0, 0.0, -4.0, -11.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 6.0, 5.0, 3.0, 1.0, 5.0, 2.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 2.0, 2.0, 1.0, 4.0, 3.0, 5.0, 4.0, 7.0, 1.0]",2.466666667,31.96666667,14 days
340,3/7/20,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 14.0, 12.0, 7.0, 6.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -2.0, -5.0, -7.0, -7.0, -7.0, -10.0, -13.0, -13.0, -16.0, -17.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 2.0, 5.0, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 3.0, 3.0, 0.0, 3.0, 1.0, 1.0]",1.266666667,-1.566666667,9 days
341,2/21/20,83,"[28.0, 28.0, 28.0, 23.0, 19.0, 19.0, 18.0, 18.0, 17.0, 14.0, 8.0, -2.0, -3.0, -3.0, -3.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0]","[0.0, 0.0, 5.0, 4.0, 0.0, 1.0, 0.0, 1.0, 3.0, 6.0, 10.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.066666667,4.966666667,5 days
342,3/2/20,164,"[-60.0, -92.0, -107.0, 56.0, 52.0, 51.0, 51.0, 51.0, 48.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0]","[32.0, 15.0, 1.0, 4.0, 1.0, 0.0, 0.0, 3.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1,30.36666667,5 days
343,3/7/20,133,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 133.0, 133.0, 133.0, 133.0, 133.0, 133.0, 133.0, 133.0, 133.0, 133.0, 133.0, 122.0, 117.0, 111.0, 101.0, 95.0, 92.0, 91.0, 90.0, 90.0, 90.0, 90.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 5.0, 6.0, 10.0, 6.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0]",1.551724138,88,6 days
344,3/22/20,64,"[2, 2.0, 1.0, 1.0, 1.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -7.0, -12.0, -12.0, -12.0, -12.0, -12.0, -12.0, -12.0, -12.0, -12.0, 49.0, 36.0, 22.0, 10.0, -10.0, -26.0, -26.0]","[0.0, 1.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 13.0, 14.0, 12.0, 20.0, 16.0, 0.0, 0.0]",3.172413793,-3.034482759,21 days
345,3/23/20,6,"[0, 0.0, 0.0, 0.0, -1.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -4.0, -5.0, -6.0, -8.0, -9.0]","[0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 1.0, 1.0, 2.0, 1.0, 2.0]",0.944444444,-3,11 days
346,3/26/20,37,"[32, 31.0, 27.0, 27.0, 27.0, 24.0, 24.0, 24.0, 61.0, 57.0, 57.0]","[1.0, 4.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.0]",1.181818182,35.54545455,7 days
347,3/29/20,4,"[0, -1.0, -1.0, -2.0, -3.0, -9.0, -11.0, -11.0, -13.0, -17.0, -17.0]","[1.0, 0.0, 1.0, 1.0, 6.0, 2.0, 0.0, 2.0, 4.0, 0.0, 1.0]",1.636363636,-7.727272727,10 days
